id,start,end,duration,text_len,text,video_id
0,0.0,6.639999866485596,6.639999866485596,80,"Đến chiều tối nay, áp thấp nhiệt đới đang cách bờ biển Ninh Thuận khoảng 370 km,",79Pjj-xIqw8
1,6.639999866485596,8.640000343322754,2.000000476837158,33,"cầng độ khoảng cấp 6, giật cấp 8.",79Pjj-xIqw8
2,8.640000343322754,15.359999656677246,6.719999313354492,98,"Dự báo trong 24 giờ tới, áp thấp nhiệt đới đi theo hướng Tây-Tây Bắc và có thể mạnh lên thành bão.",79Pjj-xIqw8
3,15.359999656677246,21.440000534057617,6.080000877380371,94,"Đến 16 giờ ngày mai, tâm bão ở vùng biển Khánh Hòa-Ninh Thuận, cầng độ bão cấp 8, giật cấp 10.",79Pjj-xIqw8
4,21.440000534057617,26.079999923706055,4.6399993896484375,80,"Sau đó, bão sẽ di chuyển theo hướng Tây-Tây Bắc, suy yếu thành áp thấp nhiệt đới",79Pjj-xIqw8
5,26.079999923706055,30.079999923706055,4.0,66,khoảng tối và đêm mai sẽ đi vào đất liền Khánh Hòa đến Bình Thuận.,79Pjj-xIqw8
6,30.079999923706055,36.0,5.920000076293945,95,"Vùng nguy hiểm trên biển Đông trong 24 giờ tới được xác định là từ vĩ tuyến 9 đến 13 độ vị Bắc,",79Pjj-xIqw8
7,36.0,39.20000076293945,3.200000762939453,39,"phía Tây kinh tuyến 114,5 độ Kinh Đông.",79Pjj-xIqw8
8,39.20000076293945,44.400001525878906,5.200000762939453,96,"Toàn bộ tàu thuyền hoạt động trong vùng này đều có nguy cơ chịu tác động của gió mạnh, sóng lớn.",79Pjj-xIqw8
9,44.400001525878906,48.47999954223633,4.079998016357422,79,"Trên đất liền, từ chiều mai đến thứ Tư ở khu vực Thừa Thiên Huế đến Bình Thuận,",79Pjj-xIqw8
10,48.47999954223633,51.279998779296875,2.799999237060547,52,"Tây Nguyên và miền Đông Nam Bộ có mưa lớn diện rộng,",79Pjj-xIqw8
11,51.279998779296875,55.84000015258789,4.560001373291016,71,"cần đề phòng lũ quét sặt lở đất ở vùng núi, ngập lụt ở vùng trũng thấp.",79Pjj-xIqw8
12,59.20000076293945,65.76000213623047,6.560001373291016,108,"Đến thời điểm hiện tại, vẫn chưa tìm thấy tung tích của 3 ngư dân mất tích ở cờ biển xa cần do lũ cuốn trôi.",79Pjj-xIqw8
13,65.76000213623047,70.63999938964844,4.879997253417969,101,Thông tin mới nhất mà chúng tôi vừa cập nhật từ Ban Chỉ huy Phòng chống Thiên tai và Tìm kiếm Cứu nạn,79Pjj-xIqw8
14,70.63999938964844,72.63999938964844,2.0,32,"huyện Bình Sơn, tỉnh Quảng Ngãi.",79Pjj-xIqw8
15,72.63999938964844,77.19999694824219,4.55999755859375,80,"Hiện phạm vi tìm kiếm đang được mở rộng, lực lượng tìm kiếm cũng được tăng thêm.",79Pjj-xIqw8
16,77.19999694824219,80.55999755859375,3.3600006103515625,60,"Tuy nhiên, do sông lớn nên việc tìm kiếm gặp nhiều khó khăn.",79Pjj-xIqw8
17,80.55999755859375,86.16000366210938,5.600006103515625,109,"Trước đó, vào dặn sáng ngày hôm qua, tàu cá mang biển kiểm soát của Quảng Ngãi đang neo đậu ở cờ biển xa cần,",79Pjj-xIqw8
18,86.16000366210938,90.63999938964844,4.4799957275390625,75,"thì gặp sự cố. Chủ tàu gọi điện cho 3 người nhà bơi thuyền thúng ra hỗ trợ,",79Pjj-xIqw8
19,90.63999938964844,95.44000244140625,4.8000030517578125,70,"xong do nước lũ khu vực cờ biển quá mạnh, 3 người này đã bị cuốn trôi.",79Pjj-xIqw8
20,95.44000244140625,99.44000244140625,4.0,49,Đáng chú ý 2 trong số 3 nạn nhân mới chỉ 14 tuổi.,79Pjj-xIqw8
21,102.16000366210938,107.44000244140625,5.279998779296875,98,"Còn tại Bình Định, mưa lớn kéo dài đã làm sặt lở nhiều khu vực, một số điểm sặt lở gần sát nhà dân",79Pjj-xIqw8
22,107.44000244140625,110.95999908447266,3.5199966430664062,69,"trong các tuyến đường giao thông trọng điểm, khiến 3 người bị thương.",79Pjj-xIqw8
23,112.80000305175781,118.0,5.1999969482421875,103,"Sáng nay, núi Ba Họ nằm ngay trung tâm thành phố Quy Nhơn của tỉnh Bình Định đã bị sát lở nghiêm trọng,",79Pjj-xIqw8
24,118.0,120.0,2.0,49,khiến một lượng đứt đá lớn trang xuống mặt đường.,79Pjj-xIqw8
25,120.0,125.5999984741211,5.599998474121094,90,"Vụ sát lở đã khiến 3 người đi trên 2 xe máy bị thương, trong đó có 1 người bị thương nặng.",79Pjj-xIqw8
26,125.5999984741211,130.9600067138672,5.360008239746094,109,"Do là tuyến đường trung tâm, nên lực lượng cảnh sát giao thông đã nhanh chóng điều tiết để đảm bảo lưu thông.",79Pjj-xIqw8
27,131.1199951171875,136.8000030517578,5.6800079345703125,129,Lực lượng cảnh sát phòng trại chữa cháy và cửu hồ cửu nang của tỉnh Bình Định đã đến hiên trường và tìm cách giải phóng mặt băng.,79Pjj-xIqw8
28,136.8000030517578,140.16000366210938,3.3600006103515625,72,"Tuy nhiên, với tình trạng núi đã ngầm nước sau nhiều ngày mưa liên tiếp,",79Pjj-xIqw8
29,140.16000366210938,143.44000244140625,3.279998779296875,59,thì việc di chuyển qua đoàn đường này vẫn sẽ rất nguy hiểm.,79Pjj-xIqw8
30,143.44000244140625,149.9199981689453,6.4799957275390625,110,"Cùng trong sáng nay, một vụ sát lở đứt đá đã xảy ra tại khu dân cư thuộc phường Gình Rãng, thành phố Quy Nhơn.",79Pjj-xIqw8
31,149.9199981689453,151.9199981689453,2.0,42,Trước may đã không gây thiệt hại về người.,79Pjj-xIqw8
32,151.9199981689453,158.8800048828125,6.9600067138671875,80,"Sát bắt đá này đó, nó đổ lúc 3 giờ rưỡi sáng, đúng là cái như là đổ bằng đêm chứ",79Pjj-xIqw8
33,158.8800048828125,164.16000366210938,5.279998779296875,123,"nếu mà đổ bằng ngày ra là chiếc nhỏ, nhiều lúc ở đây là chịu hay lại chơi là nó như nó dễ bị gây ra tai nạn chết người này.",79Pjj-xIqw8
34,164.16000366210938,169.27999877929688,5.1199951171875,105,Mời các đơn vị liên quan về mặt kỹ thuật để khảo sát đánh giá lại cái mức độ nguy hiểm còn có thế xảy ra.,79Pjj-xIqw8
35,169.27999877929688,176.55999755859375,7.279998779296875,137,"Tập trung chỉ đạo các phường xã, tập trung cho hai cái vấn đề lớn. Một là cái vấn đề vị trí dựa dân, hai là vấn đề là an toàn giao thông.",79Pjj-xIqw8
36,177.24000549316406,182.9199981689453,5.67999267578125,112,"Mưa lợn trong những ngày qua cũng đạp khiến các huyên minh núi như Vân Canh, Bình Thành bị sạt lợn nghiêm trọng.",79Pjj-xIqw8
37,182.9199981689453,184.9199981689453,2.0,47,Nhiều tuyển đường liên xã bị chia cắt tạm thời.,79Pjj-xIqw8
38,188.24000549316406,193.0,4.7599945068359375,107,Những thông tin về cách nhận biết cũng như là phòng tránh sạt lợn đất sẽ được chúng tôi đề cập chi tiết hơn,79Pjj-xIqw8
39,193.0,195.0,2.0,52,trong bản tin thời tiết ở phần sau của chương trình.,79Pjj-xIqw8
