id,start,end,duration,text_len,text,video_id
0,0.0,4.0,4.0,63,Lúc này thì chúng ta sẽ gặp gỡ trở lại biên tập viên Quỳnh Hoa.,vGwrS3j4p0U
1,4.0,11.0,7.0,129,Chị đã rời nhà thờ lớn để đến với một con phố khác của Hà Nội và chuyển tới chúng ta những thông tin về thời tiết đêm Giáng sinh.,vGwrS3j4p0U
2,11.0,18.0,7.0,163,"Thưa chị Quỳnh Hoa, không biết rằng là tối đêm nay thì thời tiết đêm Giáng sinh sẽ như thế nào? Có chiều lòng người để tham gia những hoạt động ngoài trời không ạ?",vGwrS3j4p0U
3,18.0,28.0,10.0,116,"Vâng, nếu mà anh Hoàng Dương hay là bất cứ khán giả nào ở thủ đô Hà Nội có dự định đi chơi vào buổi tối ngày hôm nay",vGwrS3j4p0U
4,28.0,33.0,5.0,102,thì chúng ta có thể hoàn toàn yên tâm về thời tiết vì dự báo là thời tiết sẽ khá chiều lòng mọi người.,vGwrS3j4p0U
5,33.0,38.0,5.0,68,Từ bây giờ cho đến khoảng đêm nay thì sẽ đều là tiết trời tạnh giáo.,vGwrS3j4p0U
6,38.0,43.0,5.0,85,Còn về nhiệt độ thì lúc này cho đến khoảng 20 giờ nhiệt độ sẽ vẫn giữ ở mức là 20 độ.,vGwrS3j4p0U
7,43.0,48.0,5.0,82,Đến 22 giờ thì nhiệt độ tại thủ đô Hà Nội sẽ giảm nhẹ một chút xuống còn là 19 độ.,vGwrS3j4p0U
8,48.0,53.0,5.0,66,Vào khoảng 0 giờ đêm thì nhiệt độ sẽ giảm thêm xuống còn là 18 độ.,vGwrS3j4p0U
9,53.0,58.0,5.0,86,Trời sẽ chỉ rét nhẹ thôi. Cảm giác thì sẽ thấy lạnh hơn so với thời điểm này một chút.,vGwrS3j4p0U
10,58.0,62.0,4.0,77,Và chỉ cần một chiếc áo khoác nhẹ thôi là đủ để quý vị xuống phố đi chơi rồi.,vGwrS3j4p0U
11,62.0,69.0,7.0,130,Và nếu quý vị nào mà có dự định là cho các bạn nhỏ đi chơi vào buổi tối ngày hôm nay thì cũng không cần phải lo ngại về thời tiết.,vGwrS3j4p0U
12,69.0,74.0,5.0,81,Nhìn chung thì Giáng sinh năm nay có thời tiết đẹp nhất so với 5 năm trở lại đây.,vGwrS3j4p0U
13,74.0,80.0,6.0,81,Trời rét vừa phải lại tạnh giáo khác hẳn với cái rét bốt của Giáng sinh năm 2017.,vGwrS3j4p0U
