video_id,segment_id,start,end,duration,text_whisper,text_clean,text_final,review_decision,quality_level
8MS_tEl8c7A,0,0.0,7.440000057220459,7.440000057220459,Chiều nay áp thấp nhật đới đã suy yếu từ bão số 7 và đi vào đất liền các tỉnh từ Hải Phòng đến Nam Định,Chiều nay áp thấp nhật đới đã suy yếu từ bão số 7 và đi vào đất liền các tỉnh từ Hải Phòng đến Nam Định,Chiều nay áp thấp nhật đới đã suy yếu từ bão số 7 và đi vào đất liền các tỉnh từ Hải Phòng đến Nam Định,OK,HIGH
8MS_tEl8c7A,1,7.440000057220459,9.4399995803833,1.9999995231628418,và tiếp tục yếu thành vùng áp thấp.,và tiếp tục yếu thành vùng áp thấp.,và tiếp tục yếu thành vùng áp thấp.,OK,HIGH
8MS_tEl8c7A,2,9.4399995803833,16.239999771118164,6.800000190734863,"Sức gió ở trung tâm vùng áp thấp giảm xuống dưới cấp 6, dự báo trong 24h tới vùng áp thấp di chuyển","Sức gió ở trung tâm vùng áp thấp giảm xuống dưới cấp 6, dự báo trong 24h tới vùng áp thấp di chuyển","Sức gió ở trung tâm vùng áp thấp giảm xuống dưới cấp 6, dự báo trong 24h tới vùng áp thấp di chuyển",OK,HIGH
8MS_tEl8c7A,3,16.239999771118164,18.239999771118164,2.0,theo hướng Tây Tây Nam suy yếu và tan dần.,theo hướng Tây Tây Nam suy yếu và tan dần.,theo hướng Tây Tây Nam suy yếu và tan dần.,OK,HIGH
8MS_tEl8c7A,4,18.239999771118164,21.239999771118164,3.0,Đây là tin cuối cùng về cơn bão số 7.,Đây là tin cuối cùng về cơn bão số 7.,Đây là tin cuối cùng về cơn bão số 7.,OK,HIGH
8MS_tEl8c7A,5,21.239999771118164,26.739999771118164,5.5,Bão số 7 vừa tan thì lại có cơn bão Kompasu ở phía đông Philippines di chuyển nhanh,Bão số 7 vừa tan thì lại có cơn bão Kompasu ở phía đông Philippines di chuyển nhanh,Bão số 7 vừa tan thì lại có cơn bão Kompasu ở phía đông Philippines di chuyển nhanh,OK,HIGH
8MS_tEl8c7A,6,26.739999771118164,29.739999771118164,3.0,và dự kiến sẽ đi vào Biển Đông trong khoảng 1-2 ngày tới.,và dự kiến sẽ đi vào Biển Đông trong khoảng 1-2 ngày tới.,và dự kiến sẽ đi vào Biển Đông trong khoảng 1-2 ngày tới.,OK,HIGH
8MS_tEl8c7A,7,31.0,40.0,9.0,"Thủ tướng Chính phủ vừa có công điện về việc chủ động ứng phó với bão, mưa lũ để chủ động ứng phó thiên tai","Thủ tướng Chính phủ vừa có công điện về việc chủ động ứng phó với bão, mưa lũ để chủ động ứng phó thiên tai","Thủ tướng Chính phủ vừa có công điện về việc chủ động ứng phó với bão, mưa lũ để chủ động ứng phó thiên tai",OK,HIGH
8MS_tEl8c7A,8,40.0,44.0,4.0,"hạn chế thiệt hại, bảo vệ an toàn tính mạng của nhân dân.","hạn chế thiệt hại, bảo vệ an toàn tính mạng của nhân dân.","hạn chế thiệt hại, bảo vệ an toàn tính mạng của nhân dân.",OK,HIGH
8MS_tEl8c7A,9,44.0,49.0,5.0,"Thủ tướng yêu cầu các địa phương đảm bảo an toàn cho phương tiện tàu thuyền hoạt động trên biển, cửa sông","Thủ tướng yêu cầu các địa phương đảm bảo an toàn cho phương tiện tàu thuyền hoạt động trên biển, cửa sông","Thủ tướng yêu cầu các địa phương đảm bảo an toàn cho phương tiện tàu thuyền hoạt động trên biển, cửa sông",OK,HIGH
8MS_tEl8c7A,10,49.0,54.0,5.0,"và tại các khu neo động, đảm bảo an toàn cho người trên lồng bè nuôi trồng thủy hải sản","và tại các khu neo động, đảm bảo an toàn cho người trên lồng bè nuôi trồng thủy hải sản","và tại các khu neo động, đảm bảo an toàn cho người trên lồng bè nuôi trồng thủy hải sản",OK,HIGH
8MS_tEl8c7A,11,55.0,61.0,6.0,"Gia soát sẵn sàng triển khai phương án ứng phó bão, mưa lũ, lũ quét, sạt lở, nhất là sơ tàn dân","Gia soát sẵn sàng triển khai phương án ứng phó bão, mưa lũ, lũ quét, sạt lở, nhất là sơ tàn dân","Gia soát sẵn sàng triển khai phương án ứng phó bão, mưa lũ, lũ quét, sạt lở, nhất là sơ tàn dân",OK,HIGH
8MS_tEl8c7A,12,61.0,63.0,2.0,tại các khu vực nguy hiểm.,tại các khu vực nguy hiểm.,tại các khu vực nguy hiểm.,OK,HIGH
8MS_tEl8c7A,13,63.0,68.0,5.0,"Triển khai phương án bảo vệ sản xuất, đê điều, hồ đập, bố trí lực lượng, vật tư, máy móc, thiết bị","Triển khai phương án bảo vệ sản xuất, đê điều, hồ đập, bố trí lực lượng, vật tư, máy móc, thiết bị","Triển khai phương án bảo vệ sản xuất, đê điều, hồ đập, bố trí lực lượng, vật tư, máy móc, thiết bị",OK,HIGH
8MS_tEl8c7A,14,68.0,71.0,3.0,"sẵn sàng ứng phó, khắc phục khi có sự cố.","sẵn sàng ứng phó, khắc phục khi có sự cố.","sẵn sàng ứng phó, khắc phục khi có sự cố.",OK,HIGH
8MS_tEl8c7A,15,71.0,78.0,7.0,"Kiểm soát, hướng dẫn vân luồng giao thông nhất là qua các ngầm, tràn, khu vực ngập sâu, chủ động bố trí lực lượng,","Kiểm soát, hướng dẫn vân luồng giao thông nhất là qua các ngầm, tràn, khu vực ngập sâu, chủ động bố trí lực lượng,","Kiểm soát, hướng dẫn vân luồng giao thông nhất là qua các ngầm, tràn, khu vực ngập sâu, chủ động bố trí lực lượng,",OK,HIGH
8MS_tEl8c7A,16,78.0,84.0,6.0,"vật tư, phương tiện để khắc phục sự cố, đảm bảo giao thông thông suốt trên các trục giao thông chính.","vật tư, phương tiện để khắc phục sự cố, đảm bảo giao thông thông suốt trên các trục giao thông chính.","vật tư, phương tiện để khắc phục sự cố, đảm bảo giao thông thông suốt trên các trục giao thông chính.",OK,HIGH
8MS_tEl8c7A,17,84.0,90.0,6.0,"Chủ động bố trí lực lượng, phương tiện tại các khu vực có nguy cơ cao xảy ra ngập lụt, lũ quét, sạt lở đất,","Chủ động bố trí lực lượng, phương tiện tại các khu vực có nguy cơ cao xảy ra ngập lụt, lũ quét, sạt lở đất,","Chủ động bố trí lực lượng, phương tiện tại các khu vực có nguy cơ cao xảy ra ngập lụt, lũ quét, sạt lở đất,",OK,HIGH
8MS_tEl8c7A,18,90.0,95.0,5.0,"nhất là các khu vực đã từng xảy ra sự cố vào năm ngoái để kịp triển khai sơ tán dân cư,","nhất là các khu vực đã từng xảy ra sự cố vào năm ngoái để kịp triển khai sơ tán dân cư,","nhất là các khu vực đã từng xảy ra sự cố vào năm ngoái để kịp triển khai sơ tán dân cư,",OK,HIGH
8MS_tEl8c7A,19,95.0,97.0,2.0,"cứu hộ, cứu nạn và khắc phục hậu quả.","cứu hộ, cứu nạn và khắc phục hậu quả.","cứu hộ, cứu nạn và khắc phục hậu quả.",OK,HIGH
