id,start,end,duration,text_len,text,video_id
0,0.0,6.0,6.0,74,"Cập nhật đến chiều tối nay, bão số 7 vẫn nằm trên đảo Hải Nam, Trung Quốc.",3G8deCnBH80
1,6.0,10.0,4.0,61,"Dự báo đến tối và đêm nay, bão sẽ đi vào khu vực Vịnh Bắc Bộ.",3G8deCnBH80
2,10.0,16.0,6.0,83,"Đến 4 giờ ngày mai, tầm bão cách đảo Bạch Long Vĩ khoảng 40 km về phía Tây Tây Nam.",3G8deCnBH80
3,16.0,20.0,4.0,44,"Cường độ bão mạnh cấp 8, cấp 9, giật cấp 11.",3G8deCnBH80
4,20.0,26.0,6.0,84,"Trong 12 đến 24 giờ tiếp theo, bão đi theo hướng Tây với tốc độ 10 đến 15 km một giờ",3G8deCnBH80
5,26.0,28.0,2.0,35,và suy yếu thành áp thấp nhiệt đới.,3G8deCnBH80
6,28.0,34.0,6.0,87,"Đến 16 giờ ngày mai, tầm áp thấp nhiệt đới ở trên vùng biển từ Hải Phòng đến Thanh Hóa.",3G8deCnBH80
7,34.0,38.0,4.0,67,"Sức gió mạnh nhất vùng gần tầm áp thấp nhiệt đới cấp 7, giật cấp 9.",3G8deCnBH80
8,38.0,43.0,5.0,93,"Sau đó khoảng chiều tối mai, áp thấp nhiệt đới sẽ đổi hướng di chuyển theo hướng Tây Tây Nam,",3G8deCnBH80
9,43.0,48.0,5.0,69,đi vào đất liền Nam Đồng Bằng Bắc Bộ và Bắc Trung Bộ rồi suy yếu dần.,3G8deCnBH80
10,48.0,52.0,4.0,66,"Vùng nguy hiểm trên Biển Đông trong 24 giờ tới với gió mạnh cấp 6,",3G8deCnBH80
11,52.0,57.0,5.0,58,"giật từ cấp 8 trở lên là phía bắc vị tuyến 18,5 độ vị Bắc.",3G8deCnBH80
12,57.0,60.0,3.0,38,"Tây của kinh tuyến 111,0 độ Kinh Đông.",3G8deCnBH80
13,60.0,66.0,6.0,102,Toàn bộ tàu thuyền hoạt động trong vùng này đều có nguy cơ cao chịu tác động của gió mạnh và sóng lớn.,3G8deCnBH80
14,68.0,75.0,7.0,103,Dù bão chưa vào nhưng vùng mây chấp bão đã gây ra những cơn mưa lớn xuống miền Trung suốt mấy ngày qua.,3G8deCnBH80
15,75.0,79.0,4.0,68,"Để hỗ trợ cho người dân đi xe máy về quê qua địa bàn tỉnh Quảng Nam,",3G8deCnBH80
16,79.0,83.0,4.0,66,cảnh sát giao thông tỉnh đã huy động phương tiện chắn dòng nước lũ,3G8deCnBH80
17,83.0,86.0,3.0,60,hỗ trợ đưa từng xe của người dân qua vùng nước ngập an toàn.,3G8deCnBH80
18,86.0,91.0,5.0,78,Đoạn clip ghi lại quá trình này đang được chia sẻ và lan tỏa trên mạng xã hội.,3G8deCnBH80
19,91.0,95.0,4.0,56,"Quốc lộ 14B đoạn qua thị trấn Thạnh Mỹ, huyện Nam Giang.",3G8deCnBH80
20,95.0,98.0,3.0,38,"Trời mưa lớn, nước dân gây ngập đường.",3G8deCnBH80
21,98.0,102.0,4.0,71,Xe chuyên dụng của cảnh sát giao thông chắn giữa dòng để nước bớt xiết.,3G8deCnBH80
22,102.0,110.0,8.0,124,Các chiến sĩ phối hợp với người dân địa phương lần lượt đưa từng chiếc xe bị mắc kẹt qua khu vực nước ngập một cách an toàn.,3G8deCnBH80
23,110.0,116.0,6.0,94,"Sau khi giải phóng được những người mắc kẹt, đoạn ngập nước đã được chặn lại chỉ cho ô tô qua.",3G8deCnBH80
24,116.0,120.0,4.0,66,Đến khi nước rút đi lại an toàn mới tiếp tục cho xe máy lưu thông.,3G8deCnBH80
