video_id,segment_id,start,end,duration,text_whisper,text_clean,text_final,review_decision,quality_level
MgqgsqEF2es,0,0.0,3.839999914169312,3.839999914169312,Bây giờ chúng ta sẽ cùng lắng nghe thông tin về thời tiết từ biên tập viên Thanh Tùng.,Bây giờ chúng ta sẽ cùng lắng nghe thông tin về thời tiết từ biên tập viên Thanh Tùng.,Bây giờ chúng ta sẽ cùng lắng nghe thông tin về thời tiết từ biên tập viên Thanh Tùng.,OK,HIGH
MgqgsqEF2es,1,4.099999904632568,6.400000095367432,2.3000001907348633,Ngày mai thì thời tiết cả nước nắng mưa như thế nào anh?,Ngày mai thì thời tiết cả nước nắng mưa như thế nào anh?,Ngày mai thì thời tiết cả nước nắng mưa như thế nào anh?,OK,HIGH
MgqgsqEF2es,2,6.659999847412109,10.5,3.8400001525878906,Ngày mai ngày làm việc đổ tuần thì trên cả nước chúng ta phải lưu ý khu vực Tây Nguyên và Nam Bộ,Ngày mai ngày làm việc đổ tuần thì trên cả nước chúng ta phải lưu ý khu vực Tây Nguyên và Nam Bộ,Ngày mai ngày làm việc đổ tuần thì trên cả nước chúng ta phải lưu ý khu vực Tây Nguyên và Nam Bộ,OK,HIGH
MgqgsqEF2es,3,10.760000228881836,12.539999961853027,1.7799997329711914,Vì là khu vực này thì sẽ có mưa rông,Vì là khu vực này thì sẽ có mưa rông,Vì là khu vực này thì sẽ có mưa rông,OK,HIGH
MgqgsqEF2es,4,12.800000190734863,16.1200008392334,3.320000648498535,"Thưa quý vị mưa thì chủ yếu là mưa muộn thôi, sau 15 giờ","Thưa quý vị mưa thì chủ yếu là mưa muộn thôi, sau 15 giờ","Thưa quý vị mưa thì chủ yếu là mưa muộn thôi, sau 15 giờ",OK,HIGH
MgqgsqEF2es,5,16.3799991607666,17.399999618530273,1.0200004577636719,Lượng thì không quá lớn,Lượng thì không quá lớn,Lượng thì không quá lớn,OK,HIGH
MgqgsqEF2es,6,17.65999984741211,19.700000762939453,2.0400009155273438,Thế nên là gần chục tiếng còn lại trong ngày,Thế nên là gần chục tiếng còn lại trong ngày,Thế nên là gần chục tiếng còn lại trong ngày,OK,HIGH
MgqgsqEF2es,7,19.959999084472656,21.239999771118164,1.2800006866455078,Từ khoảng 7 giờ sáng,Từ khoảng 7 giờ sáng,Từ khoảng 7 giờ sáng,OK,HIGH
MgqgsqEF2es,8,21.5,25.07999992370605,3.579999923706051,Cho đến 15 giờ chiều thì vẫn có nắng mạnh tại hai khu vực này,Cho đến 15 giờ chiều thì vẫn có nắng mạnh tại hai khu vực này,Cho đến 15 giờ chiều thì vẫn có nắng mạnh tại hai khu vực này,OK,HIGH
MgqgsqEF2es,9,25.34000015258789,29.940000534057617,4.600000381469727,Và đây chính là cơ sở để chúng ta dự báo là chỉ số tia cực tím hay còn gọi là tia UV,Và đây chính là cơ sở để chúng ta dự báo là chỉ số tia cực tím hay còn gọi là tia UV,Và đây chính là cơ sở để chúng ta dự báo là chỉ số tia cực tím hay còn gọi là tia UV,OK,HIGH
MgqgsqEF2es,10,30.200000762939453,33.02000045776367,2.8199996948242188,Ở những khu vực này sẽ gây nguy hại rất là cao,Ở những khu vực này sẽ gây nguy hại rất là cao,Ở những khu vực này sẽ gây nguy hại rất là cao,OK,HIGH
MgqgsqEF2es,11,33.540000915527344,36.59999847412109,3.059997558593743,"Cụ thể là tại thành phố Hồ Chí Minh, Cần Thơ hay là Cà Mau","Cụ thể là tại thành phố Hồ Chí Minh, Cần Thơ hay là Cà Mau","Cụ thể là tại thành phố Hồ Chí Minh, Cần Thơ hay là Cà Mau",OK,HIGH
MgqgsqEF2es,12,36.86000061035156,37.880001068115234,1.0200004577636719,Trong ba ngày tới,Trong ba ngày tới,Trong ba ngày tới,OK,HIGH
MgqgsqEF2es,13,38.13999938964844,41.47999954223633,3.3400001525878906,Thì mức UV cực đại giữa các ngày có thể là không bằng nhau nhưng đều rất là cao,Thì mức UV cực đại giữa các ngày có thể là không bằng nhau nhưng đều rất là cao,Thì mức UV cực đại giữa các ngày có thể là không bằng nhau nhưng đều rất là cao,OK,HIGH
MgqgsqEF2es,14,41.7400016784668,43.2599983215332,1.5199966430664062,Quý vị có thể quan sát ở trên bảng này,Quý vị có thể quan sát ở trên bảng này,Quý vị có thể quan sát ở trên bảng này,OK,HIGH
MgqgsqEF2es,15,43.52000045776367,44.540000915527344,1.0200004577636719,Ở mức 8,Ở mức 8,Ở mức 8,OK,HIGH
