id,start,end,duration,text_len,text,video_id
0,0.0,8.0,8.0,130,"Hai ngày qua đã gây mưa lớn, sạt lở, ngập lụt nhiều nơi tại hàng loạt các tỉnh như Quảng Nam, Quảng Ngãi, Khánh Hòa và Ninh Thuận.",mns72GDYZWM
1,8.0,11.0,3.0,89,Không biết đến chiều nay tình hình mưa lũ tại khu vực Trung Bộ và Tây Nguyên như thế nào?,mns72GDYZWM
2,11.0,15.0,4.0,91,Chúng ta sẽ cùng chờ đợi những thông tin cập nhật đến từ biên tập viên Thời tiết Quỳnh Anh.,mns72GDYZWM
3,15.0,16.0,1.0,18,Xin mời Quỳnh Anh.,mns72GDYZWM
4,16.0,20.0,4.0,108,"Dạ vâng, thông tin tích cực là đến chiều ngày hôm nay mưa ở cả Trung Bộ và Tây Nguyên đều đang giảm dần rồi.",mns72GDYZWM
5,20.0,23.0,3.0,56,Và điều này được thể hiện rõ qua ảnh radar ngay sau đây.,mns72GDYZWM
6,24.0,30.0,6.0,94,Quý vị có thể thấy là phần lớn từ Quảng Bình trở vào đến Ninh Thuận và sang khu vực Tây Nguyên,mns72GDYZWM
7,30.0,34.0,4.0,64,"thì cho độ phản hồi mây dông màu xanh, tức là mưa với lượng nhỏ.",mns72GDYZWM
8,34.0,37.0,3.0,57,"Dự báo trong đêm nay và ngày mai, mưa tiếp tục giảm thêm.",mns72GDYZWM
9,37.0,41.0,4.0,67,"Với Tây Nguyên, hầu như là quý vị có thể thấy là mưa không còn nữa.",mns72GDYZWM
10,41.0,47.0,6.0,96,Với Trung Bộ từ Hà Tĩnh cho tới Quảng Ngãi thì chủ yếu là mưa nhỏ và những cơn mưa rào bất chợt.,mns72GDYZWM
11,47.0,49.0,2.0,42,"Mưa ngớt, lũ trên các sông cũng xuống dần.",mns72GDYZWM
12,49.0,52.0,3.0,68,Bà con ở vùng ngập trũng thấp đợi nước rút hết là có thể trở về nhà.,mns72GDYZWM
13,53.0,57.0,4.0,69,"Tuy nhiên, vùng núi từ Quảng Trị đến Ninh Thuận và khu vực Tây Nguyên",mns72GDYZWM
14,57.0,59.0,2.0,33,nguy cơ cao xảy ra sạt lở đất đá.,mns72GDYZWM
15,59.0,66.0,7.0,98,"Do địa chất vốn đang yếu sẵn, cảnh báo Nam Trà My, Bắc Trà My, Phước Sơn, núi Thành của Quảng Nam,",mns72GDYZWM
16,66.0,70.0,4.0,70,Khánh Vĩnh của Khánh Hòa là khu vực có nguy cơ cao nhất xảy ra sạt lở.,mns72GDYZWM
17,70.0,74.0,4.0,64,Bà con sinh sống ở sườn đồi dốc đúng cần phải hết sức cảnh giác.,mns72GDYZWM
18,74.0,77.0,3.0,71,Tiếp theo sẽ là phần dự báo chi tiết cho một số thành phố trên cả nước.,mns72GDYZWM
19,77.0,81.0,4.0,70,"Hội An đêm nay và sáng ngày mai vẫn có lúc có mưa, trời xe lạnh 22 độ.",mns72GDYZWM
20,81.0,84.0,3.0,62,"Trưa chiều mai trời chuyển tạnh giáo, nhiệt độ tăng lên 25 độ.",mns72GDYZWM
21,84.0,88.0,4.0,65,Thành phố Hồ Chí Minh đêm nay và chiều tối mai mưa vài nơi 25 độ.,mns72GDYZWM
22,88.0,91.0,3.0,43,Sáng đến chiều mai thì trời còn nắng 32 độ.,mns72GDYZWM
23,91.0,94.0,3.0,52,Trái lại ở thủ đô Hà Nội đêm nay trời rét khô 19 độ.,mns72GDYZWM
24,94.0,97.0,3.0,50,"Sáng ngày mai mây nhiều, nhiệt độ không quá 22 độ.",mns72GDYZWM
25,111.0,115.0,4.0,69,Hãy subscribe cho kênh Ghiền Mì Gõ Để không bỏ lỡ những video hấp dẫn,mns72GDYZWM
