id,start,end,duration,text_len,text,video_id
0,0.0,10.619999885559082,10.619999885559082,160,"Thưa quý vị, thông tin từ Bộ Tư lệnh vùng Cảnh sát Biển 3 cho biết, một tàu cá đăng ký tại tỉnh Bến Tre đã bị chìm trên vùng biển cách côn đảo khoảng 50 hải lý.",T477ebjKQbc
1,10.619999885559082,12.619999885559082,2.0,23,Trên tàu có 14 ngư dân.,T477ebjKQbc
2,12.619999885559082,21.6200008392334,9.000000953674316,163,"Hiện các lực lượng cứu hộ cứu nạn đã có mặt tại hiện trường để trước mắt tìm kiếm những người còn mất liên lạc, sau đó đánh giá được tình hình sẽ cứu nạn tàu chìm.",T477ebjKQbc
3,21.6200008392334,25.940000534057617,4.319999694824219,70,Tàu bị nạn phát tín hiệu xin hỗ trợ cứu nạn vào khoảng 1 giờ sáng nay.,T477ebjKQbc
4,26.260000228881836,34.41999816894531,8.159997940063477,123,"5 trong số 14 thuyền viên trên tàu bị chìm đã được các tàu cá hoạt động gần đó hỗ trợ, cứu sống ngay tại thời điểm gặp nạn.",T477ebjKQbc
5,34.41999816894531,41.18000030517578,6.760002136230469,82,"Đến chiều nay, thêm 2 người nữa được tàu Cảnh sát Biển 2010 và tàu SR413 cứu sống.",T477ebjKQbc
6,41.18000030517578,45.18000030517578,4.0,60,Các tàu này hiện vẫn đang tiếp tục tìm kiếm 7 người còn lại.,T477ebjKQbc
7,46.18000030517578,57.58000183105469,11.400001525878906,138,Lực lượng cứu hộ Indonesia tiếp tục tìm kiếm trong đống đổ nát của nơi từng là một bệnh viện sau vụ động đất mạnh ở miền Tây của Sulawesi.,T477ebjKQbc
8,57.58000183105469,62.18000030517578,4.599998474121094,66,"Số nạn nhân thiệt mạng vẫn đang gia tăng, giờ đã lên đến 91 người.",T477ebjKQbc
9,62.18000030517578,71.18000030517578,9.0,148,"Gần 800 người khác bị thương, hàng nghìn người mất nhà cửa, gần 28.000 người dân bị ảnh hưởng bởi trận động đất phải đi sơ tán tại 25 điểm lánh nạn.",T477ebjKQbc
10,71.18000030517578,78.18000030517578,7.0,106,Chính quyền tỉnh Tây Sulawesi đã áp dụng tình trạng ứng phó khẩn cấp sau thảm họa cho đến ngày 28 tháng 1.,T477ebjKQbc
11,101.18000030517578,106.18000030517578,5.0,60,Các tàu này hiện vẫn đang tiếp tục tìm kiếm 7 người còn lại.,T477ebjKQbc
12,131.17999267578125,135.17999267578125,4.0,60,Các tàu này hiện vẫn đang tiếp tục tìm kiếm 7 người còn lại.,T477ebjKQbc
13,161.17999267578125,164.17999267578125,3.0,60,Các tàu này hiện vẫn đang tiếp tục tìm kiếm 7 người còn lại.,T477ebjKQbc
14,191.17999267578125,206.17999267578125,15.0,60,Các tàu này hiện vẫn đang tiếp tục tìm kiếm 7 người còn lại.,T477ebjKQbc
15,221.17999267578125,226.17999267578125,5.0,74,Các bạn hãy đăng kí cho kênh lalaschool Để không bỏ lỡ những video hấp dẫn,T477ebjKQbc
