video_id,segment_id,start,end,duration,text_whisper,text_clean,text_final,review_decision,quality_level
8ETpQdyyDYs,0,0.0,5.0,5.0,Còn tiếp theo sẽ là những thông tin dự báo thời tiết đến từ biên tập viên thời tiết Quỳnh Anh.,Còn tiếp theo sẽ là những thông tin dự báo thời tiết đến từ biên tập viên thời tiết Quỳnh Anh.,Còn tiếp theo sẽ là những thông tin dự báo thời tiết đến từ biên tập viên thời tiết Quỳnh Anh.,OK,HIGH
8ETpQdyyDYs,1,5.0,10.0,5.0,Xin chào Chủ yếu Anh. Mới đầu mùa nắng nóng thôi mà người dân Trung Bộ cũng đã phải hứng chịu những đợt nắng nóng gay gắt rồi.,Xin chào Chủ yếu Anh. Mới đầu mùa nắng nóng thôi mà người dân Trung Bộ cũng đã phải hứng chịu những đợt nắng nóng gay gắt rồi.,Xin chào Chủ yếu Anh. Mới đầu mùa nắng nóng thôi mà người dân Trung Bộ cũng đã phải hứng chịu những đợt nắng nóng gay gắt rồi.,OK,HIGH
8ETpQdyyDYs,2,10.0,13.0,3.0,Không biết là diễn biến của đợt nóng này trong những ngày tới tiếp theo thì như thế nào Chủ yếu Anh?,Không biết là diễn biến của đợt nóng này trong những ngày tới tiếp theo thì như thế nào Chủ yếu Anh?,Không biết là diễn biến của đợt nóng này trong những ngày tới tiếp theo thì như thế nào Chủ yếu Anh?,OK,HIGH
8ETpQdyyDYs,3,13.0,20.0,7.0,"Dạ vâng, theo như dự báo sang tới ngày mai thì cái mức nhiệt 40 độ nắng nóng đặc biệt gay gắt thì vẫn tiếp tục xảy ra ở Quỳ Hợp và Hương Khê.","Dạ vâng, theo như dự báo sang tới ngày mai thì cái mức nhiệt 40 độ nắng nóng đặc biệt gay gắt thì vẫn tiếp tục xảy ra ở Quỳ Hợp và Hương Khê.","Dạ vâng, theo như dự báo sang tới ngày mai thì cái mức nhiệt 40 độ nắng nóng đặc biệt gay gắt thì vẫn tiếp tục xảy ra ở Quỳ Hợp và Hương Khê.",OK,HIGH
8ETpQdyyDYs,4,20.0,27.0,7.0,Với vùng núi từ Thanh Hóa đến Quảng Ngãi thì nắng nóng gay gắt với mức nhiệt là 37 cho đến 39 độ.,Với vùng núi từ Thanh Hóa đến Quảng Ngãi thì nắng nóng gay gắt với mức nhiệt là 37 cho đến 39 độ.,Với vùng núi từ Thanh Hóa đến Quảng Ngãi thì nắng nóng gay gắt với mức nhiệt là 37 cho đến 39 độ.,OK,HIGH
8ETpQdyyDYs,5,27.0,36.0,9.0,"Còn ở ven biển Trung Bộ không nóng như vùng núi do là ở đây hiệu ứng phơn đã yếu, nhiệt độ phổ biến là từ 35 đến 37 độ.","Còn ở ven biển Trung Bộ không nóng như vùng núi do là ở đây hiệu ứng phơn đã yếu, nhiệt độ phổ biến là từ 35 đến 37 độ.","Còn ở ven biển Trung Bộ không nóng như vùng núi do là ở đây hiệu ứng phơn đã yếu, nhiệt độ phổ biến là từ 35 đến 37 độ.",OK,HIGH
8ETpQdyyDYs,6,36.0,44.0,8.0,"Với khu vực Bắc Bộ thì nắng nóng chủ yếu xảy ra ở phía Tây, bao gồm Lào Cai, Điện Bên Phủ và Hòa Bình 35 đến 36 độ.","Với khu vực Bắc Bộ thì nắng nóng chủ yếu xảy ra ở phía Tây, bao gồm Lào Cai, Điện Bên Phủ và Hòa Bình 35 đến 36 độ.","Với khu vực Bắc Bộ thì nắng nóng chủ yếu xảy ra ở phía Tây, bao gồm Lào Cai, Điện Bên Phủ và Hòa Bình 35 đến 36 độ.",OK,HIGH
8ETpQdyyDYs,7,44.0,52.0,8.0,"Với thủ đô Hà Nội và hầu khắp các tỉnh thành phía Đông Bắc Bộ thì không nắng nóng gay gắt, nhiệt độ phổ biến là 32 đến 34 độ.","Với thủ đô Hà Nội và hầu khắp các tỉnh thành phía Đông Bắc Bộ thì không nắng nóng gay gắt, nhiệt độ phổ biến là 32 đến 34 độ.","Với thủ đô Hà Nội và hầu khắp các tỉnh thành phía Đông Bắc Bộ thì không nắng nóng gay gắt, nhiệt độ phổ biến là 32 đến 34 độ.",OK,HIGH
8ETpQdyyDYs,8,52.0,57.0,5.0,Quỳ sẽ cảm thấy oi nóng rõ khi mà độ ẩm luôn cao trên mức 60%.,Quỳ sẽ cảm thấy oi nóng rõ khi mà độ ẩm luôn cao trên mức 60%.,Quỳ sẽ cảm thấy oi nóng rõ khi mà độ ẩm luôn cao trên mức 60%.,OK,HIGH
8ETpQdyyDYs,9,57.0,62.0,5.0,Thời tiết nóng kéo dài đã kéo theo tai nạn đuối nước ở trẻ nhỏ tăng mạnh.,Thời tiết nóng kéo dài đã kéo theo tai nạn đuối nước ở trẻ nhỏ tăng mạnh.,Thời tiết nóng kéo dài đã kéo theo tai nạn đuối nước ở trẻ nhỏ tăng mạnh.,OK,HIGH
