id,start,end,duration,text_len,text,video_id
0,0.0,3.7200000286102295,3.7200000286102295,95,Còn tiếp theo sẽ là những thông tin dự báo thời tiết đến từ biên tập viên thời tiết Hương Liên.,INkFcg1-CS0
1,3.7200000286102295,10.479999542236328,6.759999513626099,159,"Chào chị Hương Liên, chiều nay Hà Nội tiếp tục oi nóng, không biết có lọc lại kiểu thời tiết là buổi chiều tối sẽ có mưa rông đúng bất giờ tan tầm hay không ạ?",INkFcg1-CS0
2,10.479999542236328,14.479999542236328,4.0,93,"Quang Anh Dương, đến thời điểm này Hà Nội cũng như nhiều tỉnh Thành miền Bắc vẫn chưa có mưa.",INkFcg1-CS0
3,14.479999542236328,18.0,3.520000457763672,68,Vùng mưa nhiều trong chiều nay sẽ là từ miền Trung trở vào phía Nam.,INkFcg1-CS0
4,18.0,24.15999984741211,6.159999847412109,91,"Những khối mây đối lưu phát triển mạnh ở Nghệ An xuống đến Quảng Nam, Tây Nguyên và Nam Mộ.",INkFcg1-CS0
5,24.479999542236328,32.47999954223633,8.0,120,"Trong những ổ mây rông màu cam đậm này vừa có mưa lượng khá 20-30mm trong 1-2 tiếng, vừa có cả sấm xét và gió giật mạnh.",INkFcg1-CS0
6,32.47999954223633,34.47999954223633,2.0,41,Mưa sẽ còn trong tối nay và ngày mai nữa.,INkFcg1-CS0
7,34.47999954223633,44.63999938964844,10.15999984741211,171,"Ngày mai thì vùng ven biển Nam Mộ sẽ có mưa từ sáng sớm, sau đó đến chiều thì mưa mở rộng dần ra nhiều nơi khác của Nam Mộ, Tây Nguyên và vùng núi Quảng Trị đến Quảng Nam.",INkFcg1-CS0
8,44.63999938964844,50.959999084472656,6.319999694824219,97,"Khu vực dễ có mưa vừa mưa to là màu xanh nước biển đậm, cụ thể là Đắk Nông, Cà Mau và Kiên Giang.",INkFcg1-CS0
9,51.119998931884766,54.63999938964844,3.520000457763672,61,Đây cũng là nơi có nguy cơ cao về lúc xét gió giật nguy hiểm.,INkFcg1-CS0
10,54.63999938964844,58.63999938964844,4.0,70,"Còn ở miền Bắc, phải đến tối muộn và đêm nay, mưa mới xuất hiện nhiều.",INkFcg1-CS0
11,58.63999938964844,66.31999969482422,7.680000305175781,110,Mưa không tập trung ở Đồng Bằng mà ở vùng núi từ Điện Biên sang đến Lạng Sơn và ven biển Quảng Ninh-Hải Phòng.,INkFcg1-CS0
12,66.31999969482422,71.27999877929688,4.959999084472656,72,"Mưa đều dưới 25mm, nhưng rông lốc gió giật trong đêm cũng rất nguy hiểm.",INkFcg1-CS0
13,71.27999877929688,76.08000183105469,4.8000030517578125,80,"Vì vậy, bà con vùng núi hãy kiểm tra, che chắn, bảo vệ tài sản trước khi đi ngủ.",INkFcg1-CS0
14,76.08000183105469,79.36000061035156,3.279998779296875,70,Còn bây giờ sẽ là những thông tin dự bá chi tiết cho một số thành phố.,INkFcg1-CS0
15,79.5199966430664,83.04000091552734,3.5200042724609375,60,"Hà Nội đêm nay có lúc mưa rào nhẹ, nhiệt độ thấp nhất 26 độ.",INkFcg1-CS0
16,83.04000091552734,86.23999786376953,3.1999969482421875,49,"Ngày mai trời nắng nóng, nhiệt độ cao nhất 36 độ.",INkFcg1-CS0
17,86.23999786376953,89.19999694824219,2.9599990844726562,45,"Huế dự báo đêm nay không mưa, trời mát 24 độ.",INkFcg1-CS0
18,89.19999694824219,92.4800033569336,3.2800064086914062,51,"Ngày mai nắng nóng gai gấp, nhiệt độ lên đến 37 độ.",INkFcg1-CS0
19,92.4800033569336,96.4000015258789,3.9199981689453125,59,"TP.HCM đêm nay có lúc có mưa rào, nhiệt độ thấp nhất 27 độ.",INkFcg1-CS0
20,96.4000015258789,98.95999908447266,2.55999755859375,35,"Sáng đến trưa mai, trời nóng 34 độ.",INkFcg1-CS0
21,98.95999908447266,101.68000030517578,2.720001220703125,48,"Về chiều tối có mưa rào kèm rông, gió giật mạnh.",INkFcg1-CS0
22,109.36000061035156,111.5999984741211,2.2399978637695312,69,Hãy subscribe cho kênh Ghiền Mì Gõ Để không bỏ lỡ những video hấp dẫn,INkFcg1-CS0
