id,start,end,duration,text_len,text,video_id
0,0.0,5.639999866485596,5.639999866485596,78,Nắng nóng bất thường đang diễn ra ở Moscow và nhiều khu vực khác của nước Nga.,DH5MlQiWddc
1,5.639999866485596,11.640000343322754,6.000000476837158,100,"Trong những ngày này, người dân Nga được cảnh báo là nhiệt độ ở thủ đô có thể sẽ lên đến gần 40 độ C",DH5MlQiWddc
2,11.640000343322754,15.640000343322754,4.0,58,và là đợt nắng nóng kỷ lục trong vòng 120 năm trở lại đây.,DH5MlQiWddc
3,20.639999389648438,25.0,4.3600006103515625,79,Trung tâm khí tượng Thủy văn Nga đã đưa ra cảnh báo mức độ nguy hiểm màu da cam,DH5MlQiWddc
4,25.0,28.0,3.0,55,đối với thời tiết ở thủ đô Moscow trong những ngày này.,DH5MlQiWddc
5,28.0,32.0,4.0,54,"Ngày 22 tháng 6, nắng nóng tại đây đã lên đến 36 độ C,",DH5MlQiWddc
6,32.0,38.0,6.0,58,"cao hơn mức 34,7 độ C từng ghi nhận vào ngày này năm 1901.",DH5MlQiWddc
7,38.0,43.0,5.0,90,"Vùng trung tâm liên bang Phần Châu của nước Nga cũng chứng kiến được nắng nóng bất thường,",DH5MlQiWddc
8,43.0,48.0,5.0,93,cùng với đó là mức độ bức xạ tiêc cực tím cao có thể gây nguy hại cho sức khỏe của người dân.,DH5MlQiWddc
9,48.0,54.0,6.0,89,"Chưa ra khí tượng Thủy văn cho rằng, chỉ số nóng bức và chỉ số tiêc cực tím trên 6 nơn vị",DH5MlQiWddc
10,54.0,57.0,3.0,55,đối với các vĩ độ ôn đới ở Nga như năm nay là khá hiếm.,DH5MlQiWddc
11,57.0,61.0,4.0,56,Đồng thời cảnh báo người dân cẩn thận đề phòng ánh nắng.,DH5MlQiWddc
12,61.0,66.0,5.0,64,"Mùa hè năm 2010, nước Nga từng đi qua một đợt nắng nóng lịch sử,",DH5MlQiWddc
13,66.0,70.0,4.0,63,với nhiệt độ không khí có những ngày lên đến mức từ 37-40 độ C.,DH5MlQiWddc
14,70.0,77.0,7.0,106,Ước tính đã có hơn 30.000 vụ cháy rừng và khoảng 55.000 người tử vong liên quan đợt nắng nóng khắc nghiệt.,DH5MlQiWddc
15,77.0,83.0,6.0,84,"Nên kinh tế Nga đã bị tổn thất hơn 450 tỷ rút, tương đương 15 tỷ USD ở thời điểm đó.",DH5MlQiWddc
16,84.0,88.0,4.0,72,"Theo các chuyên gia khí tượng thủy văn, nhiệt độ ở Moscow những ngày này",DH5MlQiWddc
17,88.0,92.0,4.0,59,có thể vượt mức nhiệt trung bình của tháng 6 từ 13-15 độ C.,DH5MlQiWddc
18,92.0,97.0,5.0,100,"Và trong điều kiện nắng nóng này, cơ quan bảo vệ sức khỏe và quyền lợi người tiêu dùng Liên bang Nga",DH5MlQiWddc
19,97.0,103.0,6.0,114,"khuyến cáo các nhà quản lý doanh nghiệp xem xét cắt giảm giờ làm cho người lao động, đặc biệt là khi ở ngoại trời.",DH5MlQiWddc
20,113.0,115.0,2.0,69,Hãy subscribe cho kênh Ghiền Mì Gõ Để không bỏ lỡ những video hấp dẫn,DH5MlQiWddc
