id,start,end,duration,text_len,text,video_id
0,0.0,5.480000019073486,5.480000019073486,74,"Chiều nay, vùng áp thấp trên biển Đông đã mạnh lên thành áp thấp nhiệt đới",KGlnzBKSc18
1,5.480000019073486,9.479999542236328,3.999999523162842,64,và nó còn có khả năng mạnh lên thành bão trong 1 đến 2 ngày tới.,KGlnzBKSc18
2,9.479999542236328,16.0,6.520000457763672,91,"Vùng nguy hiểm trên biển Đông trong 24 giờ tới được dự báo là vị tuyến 9 đến 12,5 độ vị Bắc",KGlnzBKSc18
3,16.0,20.0,4.0,39,từ kinh tuyến 112 đến 117 độ Kinh Đông.,KGlnzBKSc18
4,20.0,26.0,6.0,109,Toàn bộ tàu thuyền hoạt động trong vùng nguy hiểm đều có nguy cơ chịu tác động của gió giật mạnh và sóng lớn.,KGlnzBKSc18
5,27.0,33.0,6.0,119,Thông tin chi tiết về vùng áp thấp nhiệt đới này chúng tôi sẽ chuyển đến quý vị trong bản tin thời tiết lúc gần 18 giờ.,KGlnzBKSc18
6,34.0,42.0,8.0,133,Còn hiện tại thì mưa lũ đã khiến cho một số khu vực bị ngập lụt tuyến quốc lộ 1A qua địa bàn tỉnh Quảng Nam đã bị chia cắt hoàn toàn.,KGlnzBKSc18
7,45.0,50.0,5.0,127,"Thưa quý vị, hôm nay chúng tôi đang đứng, điểm đây là điểm ngập sau nhất trên tỉnh quốc lộ 1A đoạn qua địa phận tỉnh Quảng Nam.",KGlnzBKSc18
8,50.0,58.0,8.0,125,Từ Tâm Kỳ ra đến huyện Thăng Bình thì có 2 điểm ngập sau thế này và các phương tiện giao thông hiện tại không lưu thông được.,KGlnzBKSc18
9,58.0,63.0,5.0,126,"Lực lượng Cảnh sát Giao thông, Công an tỉnh Quảng Nam đã hướng dẫn các loại phương tiện giao thông đi tránh lên đường cao tốc.",KGlnzBKSc18
10,63.0,70.0,7.0,125,Đồng thời là cử lực lượng chấu chặn 2 đầu để mà không cho xe máy cũng như các phương tiện gầm thấp về tỉnh Quảng Nam qua đây.,KGlnzBKSc18
11,70.0,77.0,7.0,97,Đặc biệt là từ ngày 23 đến sáng nay thì lượng mưa trên các tuyến của tỉnh Quảng Nam cũng khá lớn.,KGlnzBKSc18
12,77.0,81.0,4.0,72,Cho nên đã gây ra chi cắt nhiều huyện vùng cao cũng như huyện đồng bằng.,KGlnzBKSc18
13,81.0,89.0,8.0,148,Hiện nay thì theo số liệu của bao nhiêu phòng chống thiên tai của tỉnh Quảng Nam thì đã có hơn 350 hộ với 1.600 nhân khẩu đã di dời đến nơi an toàn.,KGlnzBKSc18
14,89.0,96.0,7.0,112,"Chủ yếu là các xã vùng thấp của thành phố Tâm Kỳ, huyện Núi Thành cũng như các huyện như Di Xuyên và Thăng Bình.",KGlnzBKSc18
15,96.0,102.0,6.0,104,Hiện nay thì công tác ứng phó cũng đã đạt được tỉnh Quảng Nam triển khai rất là quyên quyết và quy liệt.,KGlnzBKSc18
16,102.0,113.0,11.0,214,Tại các huyện miền núi phía tây của tỉnh Quảng Nam như huyện Bắc Trà My thì cầu sông Trường trên tiếng lộ 40B đã chi cắt hoàn toàn huyện Bắc Trà My với huyện Nam Trà My cũng như huyện Bắc Trà My và các xã vùng cao.,KGlnzBKSc18
17,113.0,120.0,7.0,107,Từ sáng nay đến thời điểm hiện tại thì lượng mưa tại thành phố Tâm Kỳ cũng như các huyện đồng bằng đã giảm.,KGlnzBKSc18
18,120.0,123.0,3.0,68,Tuy nhiên các huyện miền núi thì lượng mưa vẫn đang tiếp tục xảy ra.,KGlnzBKSc18
19,123.0,134.0,11.0,198,Lượng mưa không lớn nhưng các huyện miền núi cũng đang chủ động có phương án để phòng chống lục bão theo phương án 4 tại chỗ để đề phòng tình trạng sạt lở đất có thể xảy ra và gây hại cho người dân.,KGlnzBKSc18
20,135.0,140.0,5.0,87,Còn tại huyện miền núi Nam Trà My thì tình trạng sạt lở cũng đang diễn ra nghiêm trọng.,KGlnzBKSc18
21,140.0,144.0,4.0,57,Vụ sạt lở đã làm sập 6 ngôi nhà tại trung tâm xã Trà Mai.,KGlnzBKSc18
22,144.0,146.0,2.0,39,Rất may là không có thiệt hại về người.,KGlnzBKSc18
23,146.0,150.0,4.0,76,"Hiện huyện Nam Trà My vẫn đang có mưa lớn, mực nước các sông đang lên nhanh.",KGlnzBKSc18
24,150.0,154.0,4.0,56,Khoảng 177 hộ dân với gần 800 nhân khẩu đã được duy rời.,KGlnzBKSc18
25,154.0,162.0,8.0,111,Già xót 24 trên 24 giờ để các khu vực có nguy cơ sạt lở cao thì kịp thời ấy só khi mà có tình huống xấu xảy ra.,KGlnzBKSc18
26,164.0,175.0,11.0,214,"Còn tại tỉnh Quảng Ngãi, đến sáng nay thì mưa to tiếp tục kéo dài khiến cho lũ trên các sông Trà Bồng, Sông Vệ, Trà Câu trên địa bàn tỉnh vượt mức báo động ba, gây chia cắt nhiều địa phương, làm giao thông tê liệt.",KGlnzBKSc18
