id,start,end,duration,text_len,text,video_id
0,1.0,3.0,2.0,47,Bây giờ sẽ là những thông tin dự báo thời tiết.,kFiRFYssPys
1,3.0,7.0,4.0,83,"Anh Tùng, hôm nay thời tiết ở miền Bắc khá là đẹp, trời xanh, mây trắng, nắng vàng.",kFiRFYssPys
2,7.0,11.0,4.0,87,Nhưng mà người dân chắc có lẽ cũng thắc mắc không biết là chất lượng không khí thế nào.,kFiRFYssPys
3,11.0,13.0,2.0,54,"Vâng, mặc dù là chúng ta cảm giác là trời đẹp như vậy,",kFiRFYssPys
4,13.0,18.0,5.0,108,thế nhưng mà sang đầu tuần mới thì chất lượng không khí nhiều nơi của miền Bắc lại có xu hướng là bị kém đi.,kFiRFYssPys
5,18.0,22.0,4.0,86,"Thưa quý vị, cập nhật đến chiều ngày hôm nay thì nồng độ bụi miệng trong bầu không khí",kFiRFYssPys
6,22.0,26.0,4.0,64,tại các trạm ở cả khu vực vùng núi đồng bằng và ngay cả bên biển,kFiRFYssPys
7,26.0,29.0,3.0,31,đều tăng lên ở mức trên 100 cả.,kFiRFYssPys
8,29.0,34.0,5.0,81,Như vậy tức là chỉ số AQE đều ở mức kém tương ứng với thang cảnh báo màu cam này.,kFiRFYssPys
9,34.0,38.0,4.0,48,"Và thậm chí là ở Vĩnh Phúc còn tăng lên mức 178,",kFiRFYssPys
10,38.0,42.0,4.0,61,mức đó tức là mức xấu sẽ có hại cho sức khỏe của nhiều người.,kFiRFYssPys
11,42.0,46.0,4.0,95,Sở dĩ ô nhiễm không khí ở miền Bắc gia tăng như vậy đó là do xuất hiện hiện tượng nghịch nhiệt.,kFiRFYssPys
12,46.0,50.0,4.0,79,Hiện tượng này thì xảy ra trong và sau khi không khí lạnh tăng cường yếu xuống.,kFiRFYssPys
13,50.0,54.0,4.0,62,Khối khí lạnh trượt xuống dưới thì sẽ đẩy cho không khí ấm lên,kFiRFYssPys
14,54.0,59.0,5.0,81,và khi không khí ấm sẽ gặp một nhiệt độ thấp trên cao thì hình thành một lớp mây.,kFiRFYssPys
15,59.0,63.0,4.0,73,Và chính lớp mây này thì ngăn cản khói bụi không thoát ra bên ngoài được.,kFiRFYssPys
16,63.0,67.0,4.0,77,Trước khi có đợt gió mùa về gây mưa và gột rửa đi khói bụi thì trong tuần này,kFiRFYssPys
17,67.0,70.0,3.0,56,chất lượng không khí ở miền Bắc vẫn sẽ ở mức kém và xấu.,kFiRFYssPys
18,70.0,74.0,4.0,92,"Chính vì vậy để bảo vệ sức khỏe của mình thì mọi người nên hạn chế các hoạt động ngoài trời,",kFiRFYssPys
19,74.0,75.0,1.0,20,tránh vận động mạnh.,kFiRFYssPys
20,75.0,79.0,4.0,83,Quý vị đừng tập thể dục gần những con đường đông đúc và tập vào những giờ cao điểm.,kFiRFYssPys
21,79.0,84.0,5.0,103,Và mỗi khi ra đường thì chúng ta cũng cần phải đeo khẩu trang hoạt tính hoặc là các loại kính chắn bụi.,kFiRFYssPys
22,84.0,90.0,6.0,96,"Còn về thời tiết của miền Bắc, dự báo đêm nay quý vị vẫn cảm thấy khá rét khi nhiệt độ thấp nhất",kFiRFYssPys
23,90.0,94.0,4.0,66,ở thủ đô Hà Nội và các thành phố khác sẽ đều xuống dưới mức 17 độ.,kFiRFYssPys
24,94.0,98.0,4.0,71,Đến trưa chiều mai thì trời còn nắng và sẽ ấm hơn và nhiệt độ tăng dần.,kFiRFYssPys
25,98.0,104.0,6.0,91,"Ở Mộc Châu sẽ tăng lên và đạt mức nhiệt là 18 độ, còn những nơi khác phổ biến 21 đến 24 độ.",kFiRFYssPys
26,104.0,108.0,4.0,97,Mặt ngay sau đây sẽ là phần dự báo thời tiết cho một số thành phố khác trong đêm nay và ngày mai.,kFiRFYssPys
27,109.0,113.0,4.0,77,"Hội An vẫn có lúc có mưa rào, đêm nay nhiệt độ thấp nhất là 21 độ, trời lạnh.",kFiRFYssPys
28,113.0,117.0,4.0,52,Sang ngày mai thì nhiệt độ cao nhất không quá 25 độ.,kFiRFYssPys
29,117.0,121.0,4.0,54,"Nhà Trang cũng có mưa rào bất chợt, thời tiết dịu mát.",kFiRFYssPys
30,121.0,126.0,5.0,74,"Đêm nay nhiệt độ là 24 độ, còn sang ngày mai thì sẽ tăng lên khoảng 27 độ.",kFiRFYssPys
31,126.0,129.0,3.0,45,Thành phố Hồ Chí Minh đêm nay tạnh ráo 25 độ.,kFiRFYssPys
32,129.0,133.0,4.0,74,"Sáng đến trưa mai trời nắng liên tục, không còn nhiều mây như hôm nay nữa.",kFiRFYssPys
33,133.0,135.0,2.0,32,Với mức nhiệt cao nhất là 32 độ.,kFiRFYssPys
34,139.0,143.0,4.0,69,Hãy subscribe cho kênh Ghiền Mì Gõ Để không bỏ lỡ những video hấp dẫn,kFiRFYssPys
