video_id,segment_id,start,end,duration,text_whisper,text_clean,text_final,review_decision,quality_level
mZEezOShQQ8,0,0.0,3.5799999237060547,3.5799999237060547,Còn tiếp theo sẽ là những thông tin dự báo thời tiết mà rất nhiều khán giả quan tâm,Còn tiếp theo sẽ là những thông tin dự báo thời tiết mà rất nhiều khán giả quan tâm,Còn tiếp theo sẽ là những thông tin dự báo thời tiết mà rất nhiều khán giả quan tâm,OK,HIGH
mZEezOShQQ8,1,3.5799999237060547,6.599999904632568,3.0199999809265137,Đó là những thông tin dự báo về mùa đông năm 2021,Đó là những thông tin dự báo về mùa đông năm 2021,Đó là những thông tin dự báo về mùa đông năm 2021,OK,HIGH
mZEezOShQQ8,2,6.920000076293945,10.5,3.5799999237060547,Và người sẽ mang tới cho chúng ta những thông tin dự báo này là biên tập viên thời tiết Hương Liên,Và người sẽ mang tới cho chúng ta những thông tin dự báo này là biên tập viên thời tiết Hương Liên,Và người sẽ mang tới cho chúng ta những thông tin dự báo này là biên tập viên thời tiết Hương Liên,OK,HIGH
mZEezOShQQ8,3,10.760000228881836,11.520000457763672,0.7600002288818359,Chào chị Hương Liên,Chào chị Hương Liên,Chào chị Hương Liên,OK,HIGH
mZEezOShQQ8,4,11.779999732971191,14.079999923706056,2.300000190734865,Có lẽ người ta nói rằng mùa thu năm nay có lẽ là mùa thu ngắn ngủi,Có lẽ người ta nói rằng mùa thu năm nay có lẽ là mùa thu ngắn ngủi,Có lẽ người ta nói rằng mùa thu năm nay có lẽ là mùa thu ngắn ngủi,OK,HIGH
mZEezOShQQ8,5,14.34000015258789,15.359999656677246,1.0199995040893555,Khi mà tháng 10 vừa tới,Khi mà tháng 10 vừa tới,Khi mà tháng 10 vừa tới,OK,HIGH
mZEezOShQQ8,6,15.619999885559082,17.15999984741211,1.5399999618530273,Thì những ngày thu đã qua rồi,Thì những ngày thu đã qua rồi,Thì những ngày thu đã qua rồi,OK,HIGH
mZEezOShQQ8,7,17.15999984741211,19.71999931335449,2.5599994659423793,Và người dân được cảm nhận rằng dương như cái lạnh của mùa đông đã đến,Và người dân được cảm nhận rằng dương như cái lạnh của mùa đông đã đến,Và người dân được cảm nhận rằng dương như cái lạnh của mùa đông đã đến,OK,HIGH
mZEezOShQQ8,8,19.71999931335449,22.280000686645508,2.560001373291019,Và không biết rằng là chúng ta đã đón mùa đông chính thức chưa chị Liên,Và không biết rằng là chúng ta đã đón mùa đông chính thức chưa chị Liên,Và không biết rằng là chúng ta đã đón mùa đông chính thức chưa chị Liên,OK,HIGH
mZEezOShQQ8,9,22.780000686645508,25.34000015258789,2.559999465942383,Vâng không chỉ riêng anh Dương đâu mà nhiều người cũng thấy rằng,Vâng không chỉ riêng anh Dương đâu mà nhiều người cũng thấy rằng,Vâng không chỉ riêng anh Dương đâu mà nhiều người cũng thấy rằng,OK,HIGH
mZEezOShQQ8,10,25.559999465942383,26.57999992370605,1.0200004577636683,Chưa cảm nhận được mùa thu,Chưa cảm nhận được mùa thu,Chưa cảm nhận được mùa thu,OK,HIGH
mZEezOShQQ8,11,26.84000015258789,28.100000381469727,1.260000228881836,Thì đã sang đông rồi,Thì đã sang đông rồi,Thì đã sang đông rồi,OK,HIGH
