id,start,end,duration,text_len,text,video_id
0,0.0,3.319999933242798,3.319999933242798,84,Còn tiếp theo sẽ là thông tin dự báo thế tiết cùng biên tập viên thế tiết Quỳnh Anh.,0Gw4diTa1xA
1,3.5799999237060547,7.679999828338623,4.099999904632568,102,"Chị Quỳnh Anh, ngày hôm nay là một trạng thái thế tiết mà tôi nghĩ là ai ở miền Bắc cũng cảm thấy mừng",0Gw4diTa1xA
2,7.679999828338623,9.199999809265137,1.5199999809265137,37,khi một buổi trưa còn có nắng ấm nữa.,0Gw4diTa1xA
3,9.199999809265137,12.539999961853027,3.3400001525878906,102,Không biết là thế tiết đẹp và thuận lợi như thế này thì còn kéo dài trong mấy hôm tới nữa hay không ạ?,0Gw4diTa1xA
4,12.539999961853027,16.1200008392334,3.580000877380371,73,"Dạ vâng, miền Bắc trời nắng ấm lên nhưng lại rất là hanh khô anh Dương ạ.",0Gw4diTa1xA
5,16.1200008392334,21.0,4.879999160766602,95,Thực tế là trong ngày hôm nay và ngày mai thì sẽ là giai đoạn hanh khô nhất ở khu vực miền Bắc.,0Gw4diTa1xA
6,21.399999618530273,26.1200008392334,4.720001220703125,89,"Thưa quý vị và các bạn, lúc 13h ngày hôm nay thì quý vị có thể thấy là hàng loạt các điểm",0Gw4diTa1xA
7,26.1200008392334,30.1200008392334,4.0,58,"từ vùng núi xuống đến đồng bằng, độ ấm chỉ vào khoảng 40%,",0Gw4diTa1xA
8,30.1200008392334,35.47999954223633,5.35999870300293,73,ngay cả những nơi gần biển như cửa ông Quảng Ninh thì chỉ là 39% mà thôi.,0Gw4diTa1xA
9,35.959999084472656,42.119998931884766,6.159999847412109,101,"Sang ngày mai, gần như là toàn bộ miền Bắc vẫn nằm trong vùng màu vàng khô trên bản đồ trường ấm này,",0Gw4diTa1xA
10,42.119998931884766,45.63999938964844,3.520000457763672,32,tức là độ ấm chỉ từ 35% đến 55%.,0Gw4diTa1xA
11,45.959999084472656,52.439998626708984,6.479999542236328,104,"Sang tới ngày thứ tư, vùng màu vàng sẽ thu hẹp hơn một chút, còn khoảng 2 phần 3 diện tích của miền Bắc.",0Gw4diTa1xA
12,52.439998626708984,58.119998931884766,5.680000305175781,113,"Trong những ngày hanh khô như thế này thì ngoài việc bôi kem dưỡng ẩm thì quý vị hãy nhớ là uống thật nhiều nước,",0Gw4diTa1xA
13,58.119998931884766,60.119998931884766,2.0,41,ngay cả khi chúng ta không cảm thấy khát.,0Gw4diTa1xA
14,60.119998931884766,64.27999877929688,4.159999847412109,75,"Còn về nhiệt độ, lưu ý trong đêm nay và sáng sớm mai, miền Bắc vẫn rất sâu,",0Gw4diTa1xA
15,64.27999877929688,72.27999877929688,8.0,87,"thấp nhất trong đêm nay là 8-11 độ, Đồng Văn, Sapa hay Mậu Châu thì chỉ từ 1-4 độ thôi.",0Gw4diTa1xA
16,72.44000244140625,79.31999969482422,6.879997253417969,102,"Nhưng sang tới ngày mai, nắng nhiều, nhiệt độ tăng lên rất nhanh, lên mức là 20-23 độ, cảm giác ấm áp.",0Gw4diTa1xA
17,79.31999969482422,83.31999969482422,4.0,61,"Và đối với Sapa thì cũng tăng lên 13 độ, trời đỡ dét hơn hẳn.",0Gw4diTa1xA
18,83.31999969482422,86.36000061035156,3.0400009155273438,59,Chuyển sang thông tin dự báo chi tiết cho một số thành phố.,0Gw4diTa1xA
19,86.36000061035156,89.72000122070312,3.3600006103515625,65,"Tại thủ đô Hà Nội, đêm nay trời dét, nhiệt độ thấp nhất là 11 độ.",0Gw4diTa1xA
20,89.72000122070312,93.72000122070312,4.0,55,"Ngày mai nắng sớm, nhiệt độ tăng đến cả chục độ, 21 độ.",0Gw4diTa1xA
21,93.72000122070312,99.08000183105469,5.3600006103515625,87,"Huế dự báo đêm nay có lúc có mưa nhỏ, gia tăng cảm giác dét, nhiệt độ vào khoảng 15 độ.",0Gw4diTa1xA
22,99.08000183105469,103.08000183105469,4.0,49,"Ngày mai trời tạnh giáo, nhiệt độ cao nhất 18 độ.",0Gw4diTa1xA
23,103.08000183105469,106.76000213623047,3.6800003051757812,59,"Đà Lạt kết hợp với yếu tố địa hình, đêm nay cũng dét 12 độ.",0Gw4diTa1xA
24,106.76000213623047,110.76000213623047,4.0,48,"Ngày mai trời có nắng, ấm áp, cao nhất là 19 độ.",0Gw4diTa1xA
