id,start,end,duration,text_len,text,video_id
0,0.0,4.0,4.0,95,Còn tiếp theo thì biên tập viên Xuân Anh sẽ chuyển tới quý vị những thông tin dự báo thời tiết.,mPkyMzZzm6o
1,4.0,9.0,5.0,126,"Trên Xuân Anh thời điểm này thì người dân, đặc biệt là người dân miền Trung đang rất quan tâm đến diễn biến của cơn bão số 13.",mPkyMzZzm6o
2,9.0,13.0,4.0,92,Vậy thì tính đến chiều nay thì cường độ của nó cũng như là đường đi của nó đi đến đâu rồi ạ?,mPkyMzZzm6o
3,13.0,18.0,5.0,111,"Vâng, cập nhật đến chiều tối thì cơn bão số 13 hiện nay thì đang ở khu vực phía đông nam của huyện đảo Hoàng Sa",mPkyMzZzm6o
4,18.0,21.0,3.0,50,và cường độ của nó là khoảng cấp 11-12 giờ cấp 15.,mPkyMzZzm6o
5,21.0,26.0,5.0,92,Và như vậy là gần 2 ngày di chuyển trên Bình Đông mà gần như là bão không thay đổi cường độ.,mPkyMzZzm6o
6,26.0,30.0,4.0,98,Còn cũng như là quý vị khán giả hãy cùng nhìn vào ảnh mây bệ tinh để thấy được là sức mạnh của nó.,mPkyMzZzm6o
7,30.0,35.0,5.0,72,Điều thứ nhất có thể thấy ở đây đó là mắt bão nó đã xuất hiện khá rõ nét,mPkyMzZzm6o
8,35.0,40.0,5.0,65,và thứ hai đó là đĩa mây dông của bão tròn và độ xoắn hoàn thiện.,mPkyMzZzm6o
9,40.0,43.0,3.0,48,Cơn bão này cũng có ban kính ảnh hưởng rất rộng.,mPkyMzZzm6o
10,43.0,50.0,7.0,86,Có thể thấy là vùng ban kính gió mạnh từ cấp 6 trở lên trải rộng tới khoảng là 220 km.,mPkyMzZzm6o
11,50.0,55.0,5.0,71,Và với các dự báo hiện tại thì đường đi của bão số 13 khá là đồng nhất.,mPkyMzZzm6o
12,55.0,60.0,5.0,67,"Đối với cơ quan dự báo của các nước như là Mỹ, Nhật Bản và Việt Nam",mPkyMzZzm6o
13,60.0,64.0,4.0,55,đều cho bão di chuyển chủ yếu là theo hướng Tây Tây Bắc,mPkyMzZzm6o
14,64.0,69.0,5.0,88,và nhiều khả năng nó sẽ di chuyển vào khu vực đất liền các tỉnh Quảng Bình và Quảng Trị.,mPkyMzZzm6o
15,69.0,73.0,4.0,57,Với ban kính gió mạnh rộng và hướng di chuyển như thế này,mPkyMzZzm6o
16,73.0,80.0,7.0,91,thì từ đêm nay vùng biển từ Hà Tĩnh trở xuống cho tới tận Quảng Ngãi sẽ bắt đầu có gió mạnh,mPkyMzZzm6o
17,80.0,84.0,4.0,73,"đặc biệt là đối với các nguyện đảo Cồn Cỏ, Lý Sơn hay là đảo Cù Lao Chàm.",mPkyMzZzm6o
18,84.0,87.0,3.0,39,Gió sẽ mạnh dần lên là cấp 7 đến cấp 8.,mPkyMzZzm6o
19,87.0,92.0,5.0,74,"Vùng gần tâm bão đi qua có thể mạnh tới mức là cấp 9, cấp 10, giật cấp 12.",mPkyMzZzm6o
20,92.0,97.0,5.0,81,"Với sức gió như thế này thì có thể sẽ làm đổ cả cây cối, nhà cửa hay là cột điện.",mPkyMzZzm6o
21,97.0,102.0,5.0,70,Từ sáng mai thì đất liền từ Hà Tĩnh đến Quảng Nam gió cũng sẽ mạnh lên,mPkyMzZzm6o
22,102.0,105.0,3.0,52,là khoảng cấp 6 cho tới cấp 7 sau tăng lên là cấp 8.,mPkyMzZzm6o
23,105.0,109.0,4.0,55,"Đối với vùng ven biển thì có thể là cấp 9, giật cấp 11.",mPkyMzZzm6o
24,109.0,114.0,5.0,92,Đoàn lưu báo cũng sẽ gây ra mưa lớn trở lại từ ngày mai và kéo dài cho đến ngày 16 tháng 11.,mPkyMzZzm6o
25,114.0,119.0,5.0,59,Khu vực từ Hà Tĩnh cho tới Quảng Nam sẽ là vùng có mưa lớn.,mPkyMzZzm6o
26,119.0,125.0,6.0,67,Lượng mưa có thể từ 150 đến 250 mm và có những nơi thì trên 350 mm.,mPkyMzZzm6o
27,125.0,129.0,4.0,55,"Đối với các tỉnh Thanh Hóa, Nghệ An hay là ở Quảng Ngãi",mPkyMzZzm6o
28,129.0,132.0,3.0,34,thì sẽ có mưa to từ 50 đến 150 mm.,mPkyMzZzm6o
29,133.0,136.0,3.0,71,Và cuối cùng sẽ là phần thông tin dự báo chi tiết cho một số thành phố.,mPkyMzZzm6o
30,136.0,139.0,3.0,54,Đối với thủ đô Hà Nội vào đêm nay thì trời lạnh 19 độ.,mPkyMzZzm6o
31,139.0,144.0,5.0,73,"Sáng ngày mai nắng hanh, nhiệt độ cao nhất 28 độ và độ ẩm chỉ khoảng 40%.",mPkyMzZzm6o
32,145.0,148.0,3.0,30,Đào nắng đêm nay ít mưa 22 độ.,mPkyMzZzm6o
33,148.0,151.0,3.0,37,"Sáng ngày mai sẽ có mưa to, gió mạnh.",mPkyMzZzm6o
34,151.0,155.0,4.0,57,"Do hoản lưu báo số 13, nhiệt độ cao nhất không quá 25 độ.",mPkyMzZzm6o
35,156.0,159.0,3.0,54,"Thành phố Hồ Chí Minh đêm nay không mưa, mát mẻ 24 độ.",mPkyMzZzm6o
36,160.0,163.0,3.0,49,"Ngày mai còn nắng nhiều, nhiệt độ cao nhất 33 độ.",mPkyMzZzm6o
37,166.0,169.0,3.0,69,Hãy subscribe cho kênh Ghiền Mì Gõ Để không bỏ lỡ những video hấp dẫn,mPkyMzZzm6o
