video_id,segment_id,start,end,duration,text_whisper,text_clean,text_final,review_decision,quality_level
YQb2iSiItTw,0,0.0,3.5199999809265137,3.5199999809265137,Còn tiếp theo sẽ là những thông tin dự báo thời tiết đến từ biên tập viên Thầy Viết Xuân Anh,Còn tiếp theo sẽ là những thông tin dự báo thời tiết đến từ biên tập viên Thầy Viết Xuân Anh,Còn tiếp theo sẽ là những thông tin dự báo thời tiết đến từ biên tập viên Thầy Viết Xuân Anh,OK,HIGH
YQb2iSiItTw,1,3.920000076293945,9.399999618530272,5.479999542236326,"Chào xin Xuân Anh, theo thông tin mới nhất tôi vừa cập nhật được thì vùng thấp đã bắt đầu di chuyển và tan đi rồi","Chào xin Xuân Anh, theo thông tin mới nhất tôi vừa cập nhật được thì vùng thấp đã bắt đầu di chuyển và tan đi rồi","Chào xin Xuân Anh, theo thông tin mới nhất tôi vừa cập nhật được thì vùng thấp đã bắt đầu di chuyển và tan đi rồi",OK,HIGH
YQb2iSiItTw,2,9.399999618530272,13.479999542236328,4.0799999237060565,"Không biết là Thầy Viết, Bắc Bộ hay là Bắc Trung Bộ những ngày tới thì có những chuyển biến như thế nào ạ?","Không biết là Thầy Viết, Bắc Bộ hay là Bắc Trung Bộ những ngày tới thì có những chuyển biến như thế nào ạ?","Không biết là Thầy Viết, Bắc Bộ hay là Bắc Trung Bộ những ngày tới thì có những chuyển biến như thế nào ạ?",OK,HIGH
YQb2iSiItTw,3,13.68000030517578,17.31999969482422,3.6399993896484393,"Vâng, khả năng rằng là ở hai khu vực này thì sẽ còn có mưa","Vâng, khả năng rằng là ở hai khu vực này thì sẽ còn có mưa","Vâng, khả năng rằng là ở hai khu vực này thì sẽ còn có mưa",OK,HIGH
YQb2iSiItTw,4,17.31999969482422,19.84000015258789,2.520000457763672,Tuy nhiên là mưa cho đến hết sáng ngày mai thôi anh Dương ạ,Tuy nhiên là mưa cho đến hết sáng ngày mai thôi anh Dương ạ,Tuy nhiên là mưa cho đến hết sáng ngày mai thôi anh Dương ạ,OK,HIGH
YQb2iSiItTw,5,19.84000015258789,23.520000457763672,3.6800003051757812,Chúng ta có thể quan sát trên bản đồ dự báo mưa để có thể thấy,Chúng ta có thể quan sát trên bản đồ dự báo mưa để có thể thấy,Chúng ta có thể quan sát trên bản đồ dự báo mưa để có thể thấy,OK,HIGH
YQb2iSiItTw,6,23.559999465942383,29.200000762939453,5.64000129699707,Vùng mưa màu xanh thì xuất hiện ở hầu khắp Bắc Bộ và từ Thanh Hóa xuống tới Hà Tĩnh,Vùng mưa màu xanh thì xuất hiện ở hầu khắp Bắc Bộ và từ Thanh Hóa xuống tới Hà Tĩnh,Vùng mưa màu xanh thì xuất hiện ở hầu khắp Bắc Bộ và từ Thanh Hóa xuống tới Hà Tĩnh,OK,HIGH
YQb2iSiItTw,7,29.200000762939453,35.20000076293945,6.0,"Trong đó, một số nơi như là tại Lào Cai, Yên Bái, Ninh Bình, Thanh Hóa hay là Nghệ An","Trong đó, một số nơi như là tại Lào Cai, Yên Bái, Ninh Bình, Thanh Hóa hay là Nghệ An","Trong đó, một số nơi như là tại Lào Cai, Yên Bái, Ninh Bình, Thanh Hóa hay là Nghệ An",OK,HIGH
YQb2iSiItTw,8,35.20000076293945,37.040000915527344,1.8400001525878906,là những nơi nằm trong vùng màu xanh,là những nơi nằm trong vùng màu xanh,là những nơi nằm trong vùng màu xanh,OK,HIGH
YQb2iSiItTw,9,38.15999984741211,40.720001220703125,2.5600013732910156,"Mưa sẽ đi kèm với gió giật, sấm xét nguy hiểm","Mưa sẽ đi kèm với gió giật, sấm xét nguy hiểm","Mưa sẽ đi kèm với gió giật, sấm xét nguy hiểm",OK,HIGH
