id,start,end,duration,text_len,text,video_id
0,0.0,11.0,11.0,167,"Thưa quý vị, chiều nay bão số 10 đã suy yếu thành áp thấp nhiệt đới và lúc 16h thì tâm áp thấp nhiệt đới cách bờ biển Quảng Ngãi đến Phú Yên khoảng 200km về phía đông.",ytQw-y5W0DI
1,11.0,17.0,6.0,124,"Dự báo trong 24h tới thì áp thấp nhiệt đới sẽ đi vào đất liền Quảng Ngãi đến Phú Yên, sau đó suy yếu thành một vùng áp thấp.",ytQw-y5W0DI
2,17.0,23.0,6.0,109,"Vùng nguy hiểm trên biển trong 24h tới từ vị tuyến 12 đến 16 độ vị Bắc, phía Tây kinh tuyến 113 độ Kinh Đông.",ytQw-y5W0DI
3,23.0,31.0,8.0,134,"Trên đất liền thì từ tối và đêm nay, ven biển Nam Quảng Nam, Quảng Ngãi, Bình Định và Bắc Phú Yên có gió mạnh dần lên cấp 6 dần cấp 8.",ytQw-y5W0DI
4,31.0,37.0,6.0,109,"Và từ nay đến đêm mai thì ở Hà Tĩnh đến Phú Yên, Con Tum, Gia Lai, phía bắc tỉnh Đắk Lắc có mưa lớn dịa rộng.",ytQw-y5W0DI
5,37.0,42.0,5.0,93,Trọng tốc mưa là thừa thiên Huế đến Bình Định và tổng lượng mưa phổ biến là từ 150 đến 250mm.,ytQw-y5W0DI
6,42.0,47.0,5.0,82,Có nơi trên 250mm để phòng ngập lụt vùng trụng thấp lũ quét sặt lở đất ở vùng núi.,ytQw-y5W0DI
7,48.0,54.0,6.0,111,Hãng đã hủy khai thác 6 chuyến bay đến và đi từ các sân bay Quy Nhơn và Chu Lai do ảnh hưởng của cơn bão số 10.,ytQw-y5W0DI
8,54.0,57.0,3.0,59,Đó là các chuyến bay từ Hà Nội và TP.HCM đến 2 sân bay này.,ytQw-y5W0DI
9,57.0,59.0,2.0,45,Các chuyến bay bù sẽ được hãng thông báo sau.,ytQw-y5W0DI
10,59.0,66.0,7.0,134,"Và Việt Nam Airline cũng sẽ triển khai bay sớm từ 1 tiếng đến 7 tiếng với một số chuyến bay đến và đi từ Tuy Hòa, Chu Lai và Quy Nhơn.",ytQw-y5W0DI
11,66.0,73.0,7.0,127,"Các mã chuyến bay bị hủy hay là khai thác sớm, hãng đã hủy khai thác 6 chuyến bay đến và đi từ các sân bay Quy Nhơn và Chu Lai.",ytQw-y5W0DI
12,74.0,77.0,3.0,72,"Các mã chuyến bay bị hủy hay là khai thác sớm, hãng đã hủy khai bay sớm.",ytQw-y5W0DI
13,77.0,79.0,2.0,45,Quý vị có thể theo dõi trên website của hãng.,ytQw-y5W0DI
14,79.0,84.0,5.0,113,"Và nếu quý vị đang có kế hoạch đến đi từ các sân bay tại khu vực ảnh hưởng của cơn bão số 10 trong thời gian này,",ytQw-y5W0DI
15,84.0,88.0,4.0,85,thì cũng cần thường xuyên theo dõi cập nhật tình hình thời tiết và thông tin từ hãng.,ytQw-y5W0DI
16,90.0,98.0,8.0,136,"Sau những trận lũ lớn, gỗ từ trên rừng nguồn sẽ trôi theo sông suối, thậm chí ra đến tận cửa biển và nhiều người gọi đó là dòng sông gỗ.",ytQw-y5W0DI
17,98.0,101.0,3.0,55,Và bà con ở đó cũng tranh thủ lấy gỗ về tu sứa nhà cửa.,ytQw-y5W0DI
18,101.0,107.0,6.0,115,"Và trước diễn biến khó lương của mưa lũ, thì nguy cơ tai nạn khi tận thu gỗ trên sông có thể xảy ra bất cứ lúc nào.",ytQw-y5W0DI
19,110.0,113.0,3.0,52,"Đây là tuyến đường lên xã Trà Vân, huyện Nam Trà My.",ytQw-y5W0DI
20,113.0,117.0,4.0,73,"Sau trận lũ dữ, cầu cống ở đây bị thư hại, nguy cơ bị sập bất cứ lúc nào.",ytQw-y5W0DI
21,117.0,121.0,4.0,58,"Bên trên cầu, lực lượng chức năng đang ra cố để chống sập.",ytQw-y5W0DI
22,121.0,126.0,5.0,73,"Bên dưới cầu, nhiều người vẫn thản nhiên tận thu gỗ trôi từ trên rừng về.",ytQw-y5W0DI
23,126.0,131.0,5.0,77,"Theo người dân địa phương, đây là dịp để bà con thu gom gỗ về tu sứa nhà cửa.",ytQw-y5W0DI
24,131.0,138.0,7.0,113,"Tuy nhiên, nguy cơ tai nạn luôn dình dập, bởi chỉ cần một trận mưa, nước lũ trên quần chảy về, quấn trôi mọi thứ.",ytQw-y5W0DI
25,138.0,142.0,4.0,93,"Mình đứng đây, mình làm gỗ, mà đây này có nguy cơ sạc lỡ thì có nguy hiểm không? Có sợ không?",ytQw-y5W0DI
26,142.0,147.0,5.0,41,"Cũng sợ chứ. Vừa làm, vừa em có để ý nữa.",ytQw-y5W0DI
27,148.0,154.0,6.0,100,"Thông thường thì sau những cái bộ tai nạn là do vớt gỗ, vì nước lũ quấn trôi là thường chết chảy ra.",ytQw-y5W0DI
28,155.0,159.0,4.0,77,"Còn đây là lưu vực Hồ Thủy Điện, sông Chanh Hai, nơi tiếp giáp với sông Leng.",ytQw-y5W0DI
29,159.0,166.0,7.0,98,"Trận lũ dữ, Quét Qua Nóc, Ông Đề, Thành Thuận 1, xã Trà Leng, huyện Nam Trà My đều đổi dồn về đây.",ytQw-y5W0DI
30,166.0,172.0,6.0,99,"Những ngày qua, bà con dân làng, các xã quanh Lòng Hồ Thủy Điện tranh thủ vớt gỗ và củi về sử dụng.",ytQw-y5W0DI
31,172.0,179.0,7.0,106,"Một số bà con nội bộ ra Lòng Hồ để thu nhặt gỗ, dù biết rằng nguy cơ tai nạn có thể xảy ra bất cứ lúc nào.",ytQw-y5W0DI
32,179.0,183.0,4.0,67,"Việc thu nhặt, tận thu gỗ trên sông có thể kéo dài suốt mùa lũ này.",ytQw-y5W0DI
33,184.0,189.0,5.0,105,"Bà con cũng con lấy rồi đó, cái bờ bên kia, cái củi của bà con để hết rồi đó, mà lưu vắng không hết được.",ytQw-y5W0DI
34,190.0,193.0,3.0,47,Mưa lũ ở miền Trung vẫn còn diễn biến phức tạp.,ytQw-y5W0DI
35,193.0,198.0,5.0,99,"Chỉ trong hơn một tháng qua, đã có quá nhiều người thương vong, nhiều ngôi làng tăng tốc do mưa lũ.",ytQw-y5W0DI
36,198.0,204.0,6.0,93,"Vì vậy, mong sao bà con ở miền núi hết sức cẩn trọng để tránh những tai nạn đáng tiếc xảy ra.",ytQw-y5W0DI
37,208.0,214.0,6.0,141,"Còn tại tỉnh Quảng Bình, sau lũ, ngành giáo dục ở đây đang phải đối diện với nhiều khó khăn trong việc vận động học sinh quay trở lại trường.",ytQw-y5W0DI
38,214.0,219.0,5.0,108,"Ngoài việc cơ sở hạ tầng hư hỏng, sách vở tài liệu trang thiết bị dạy học của thầy và trò bị nước cuốn trôi,",ytQw-y5W0DI
39,219.0,225.0,6.0,145,gia đình đã không thể có tiền cho con em mình theo học tiếp và công tác vận động các em học sinh quay trở lại trường đang gặp rất nhiều khó khăn.,ytQw-y5W0DI
40,227.0,233.0,6.0,108,"Em Phạm Hoàng Kim Cang, học sinh lớp 6B, trường trung học cơ sở cảnh hóa huyện Quảng Trạch, tỉnh Quảng Bình,",ytQw-y5W0DI
41,233.0,236.0,3.0,60,đang đối diện với nguy cơ không thể quay trở lại trường học.,ytQw-y5W0DI
42,236.0,241.0,5.0,84,"Nhà em Cang thuộc dạng hộ nghèo trên địa bàn. Sau lũ, tài sản còn lại là một đàn gà.",ytQw-y5W0DI
43,241.0,245.0,4.0,57,Mẹ em dù rất muốn nhưng không có tiền để cho em theo học.,ytQw-y5W0DI
44,245.0,252.0,7.0,144,"Theo lời cô trong trường trung học cơ sở cảnh hóa, phải xuống tận nhà vận động, cho tiền mua sách vở, em Cang mới có cơ hội quay trở lại trường.",ytQw-y5W0DI
45,275.0,285.0,10.0,127,"Không được may mắn như em Cang, hàng nghìn học sinh khác tại Quảng Bình đang mất dần cơ hội đến trường bởi khó khăn sau mưa lũ.",ytQw-y5W0DI
46,285.0,289.0,4.0,67,"Bố mẹ các em không đủ tiền để có thể mua lại sách vở, đóng học phí.",ytQw-y5W0DI
47,289.0,293.0,4.0,68,"Hơn nữa, nhiều gia đình muốn con cái ở nhà phụ giúp bố mẹ công việc.",ytQw-y5W0DI
48,293.0,301.0,8.0,148,"Nhiều trường, ngoài công tác phục hậu quả mưa lũ, các thầy cô đã phải thay nhau đi vận động gia đình các em nhằm đưa các em quay trở lại trường học.",ytQw-y5W0DI
49,305.0,308.0,3.0,54,"Sách vở rất là ngập sâu, mất mặt của gái rất là nhiều.",ytQw-y5W0DI
50,308.0,312.0,4.0,74,Vì vậy là số phụ huynh họ cũng không muốn cho các em tham gia học tập nữa.,ytQw-y5W0DI
51,312.0,315.0,3.0,40,Vì sách vở và một số vật chất bị mất đi.,ytQw-y5W0DI
52,315.0,320.0,5.0,82,Vì vậy nên tập thể thay cô giáo cùng với các hội ở đóng xá là đến vận động các em.,ytQw-y5W0DI
53,320.0,324.0,4.0,84,Sau đó các em có đi học trở lại. Đi học trở lại được một vài ngày thì các em lại bỏ.,ytQw-y5W0DI
