video_id,segment_id,start,end,duration,text_whisper,text_clean,text_final,review_decision,quality_level
ep_8PcpckzE,0,0.0,8.600000381469727,8.600000381469727,"Thưa quý vị, chiều nay áp thấp nhiệt đới suy yếu từ cơn bão số 12 đã suy yếu tiếp thành một vùng áp thấp trên khu vực Tây Nguyên.","Thưa quý vị, chiều nay áp thấp nhiệt đới suy yếu từ cơn bão số 12 đã suy yếu tiếp thành một vùng áp thấp trên khu vực Tây Nguyên.","Thưa quý vị, chiều nay áp thấp nhiệt đới suy yếu từ cơn bão số 12 đã suy yếu tiếp thành một vùng áp thấp trên khu vực Tây Nguyên.",OK,HIGH
ep_8PcpckzE,1,8.600000381469727,15.0,6.399999618530273,"Lúc 16 giờ, trung tâm vùng áp thấp ở ngay trên khu vực Tây Nguyên. Cơn độ của nó đã giảm xuống dưới cấp 6.","Lúc 16 giờ, trung tâm vùng áp thấp ở ngay trên khu vực Tây Nguyên. Cơn độ của nó đã giảm xuống dưới cấp 6.","Lúc 16 giờ, trung tâm vùng áp thấp ở ngay trên khu vực Tây Nguyên. Cơn độ của nó đã giảm xuống dưới cấp 6.",OK,HIGH
ep_8PcpckzE,2,15.0,20.0,5.0,"Dự báo trong 12 giờ tới, vùng áp thấp tiếp tục di chuyển theo hướng Tây và tan dần.","Dự báo trong 12 giờ tới, vùng áp thấp tiếp tục di chuyển theo hướng Tây và tan dần.","Dự báo trong 12 giờ tới, vùng áp thấp tiếp tục di chuyển theo hướng Tây và tan dần.",OK,HIGH
ep_8PcpckzE,3,20.0,24.0,4.0,Đáng chú ý là hiện nay ngoài khơi Philippines xuất hiện cơn bão vàm cỏ.,Đáng chú ý là hiện nay ngoài khơi Philippines xuất hiện cơn bão vàm cỏ.,Đáng chú ý là hiện nay ngoài khơi Philippines xuất hiện cơn bão vàm cỏ.,OK,HIGH
ep_8PcpckzE,4,24.0,31.0,7.0,"Dự báo trong 1-2 ngày tới, sau khi quét qua Philippines, bão sẽ đi vào Biển Đông và trở thành cơn bão số 13.","Dự báo trong 1-2 ngày tới, sau khi quét qua Philippines, bão sẽ đi vào Biển Đông và trở thành cơn bão số 13.","Dự báo trong 1-2 ngày tới, sau khi quét qua Philippines, bão sẽ đi vào Biển Đông và trở thành cơn bão số 13.",OK,HIGH
ep_8PcpckzE,5,31.0,39.0,8.0,"Đến 13 giờ ngày 12 tháng 11, tâm bão cách huyện đảo Hoàng Sa khoảng 760 km về phía đông Đông Nam,","Đến 13 giờ ngày 12 tháng 11, tâm bão cách huyện đảo Hoàng Sa khoảng 760 km về phía đông Đông Nam,","Đến 13 giờ ngày 12 tháng 11, tâm bão cách huyện đảo Hoàng Sa khoảng 760 km về phía đông Đông Nam,",OK,HIGH
ep_8PcpckzE,6,39.0,42.0,3.0,"cơn độ mạnh cấp 11, 12 và giật tới cấp 14.","cơn độ mạnh cấp 11, 12 và giật tới cấp 14.","cơn độ mạnh cấp 11, 12 và giật tới cấp 14.",OK,HIGH
ep_8PcpckzE,7,42.0,49.0,7.0,"Sau đó, bão tiếp tục đi vào giữa Biển Đông và có khả năng mạnh đến cấp 12, giật cấp 15, gây biển động dữ dội.","Sau đó, bão tiếp tục đi vào giữa Biển Đông và có khả năng mạnh đến cấp 12, giật cấp 15, gây biển động dữ dội.","Sau đó, bão tiếp tục đi vào giữa Biển Đông và có khả năng mạnh đến cấp 12, giật cấp 15, gây biển động dữ dội.",OK,HIGH
ep_8PcpckzE,8,50.0,58.0,8.0,"Trước khi xuy yếu thành vùng áp thấp, sáng nay bão số 12 đã gây ra những ảnh hưởng trực tiếp đến Khánh Hòa.","Trước khi xuy yếu thành vùng áp thấp, sáng nay bão số 12 đã gây ra những ảnh hưởng trực tiếp đến Khánh Hòa.","Trước khi xuy yếu thành vùng áp thấp, sáng nay bão số 12 đã gây ra những ảnh hưởng trực tiếp đến Khánh Hòa.",OK,HIGH
ep_8PcpckzE,9,58.0,65.0,7.0,Để đảm bảo an toàn cho người dân trong và sau khi bão đổ bộ là yêu cầu hàng đầu trong công tác ứng phó bão số 12 ở địa phương này.,Để đảm bảo an toàn cho người dân trong và sau khi bão đổ bộ là yêu cầu hàng đầu trong công tác ứng phó bão số 12 ở địa phương này.,Để đảm bảo an toàn cho người dân trong và sau khi bão đổ bộ là yêu cầu hàng đầu trong công tác ứng phó bão số 12 ở địa phương này.,OK,HIGH
ep_8PcpckzE,10,67.0,72.0,5.0,"Bão số 12 khi đi vào đất liền có sức gió mạnh cấp 6, cấp 7 và cấp 9.","Bão số 12 khi đi vào đất liền có sức gió mạnh cấp 6, cấp 7 và cấp 9.","Bão số 12 khi đi vào đất liền có sức gió mạnh cấp 6, cấp 7 và cấp 9.",OK,HIGH
ep_8PcpckzE,11,72.0,78.0,6.0,"Cũng trong 24 giờ qua, lượng mưa trên địa bàn tỉnh Khánh Hòa phổ biến từ 40-80mm.","Cũng trong 24 giờ qua, lượng mưa trên địa bàn tỉnh Khánh Hòa phổ biến từ 40-80mm.","Cũng trong 24 giờ qua, lượng mưa trên địa bàn tỉnh Khánh Hòa phổ biến từ 40-80mm.",OK,HIGH
ep_8PcpckzE,12,78.0,81.0,3.0,Riêng huyện Vạn Ninh mưa từ 150-200mm.,Riêng huyện Vạn Ninh mưa từ 150-200mm.,Riêng huyện Vạn Ninh mưa từ 150-200mm.,OK,HIGH
ep_8PcpckzE,13,81.0,87.0,6.0,"Gió mạnh kèm theo mưa lớn khi bão số 12 đổ bộ vào đất liền đã khiến hàng loạt cây xanh,","Gió mạnh kèm theo mưa lớn khi bão số 12 đổ bộ vào đất liền đã khiến hàng loạt cây xanh,","Gió mạnh kèm theo mưa lớn khi bão số 12 đổ bộ vào đất liền đã khiến hàng loạt cây xanh,",OK,HIGH
ep_8PcpckzE,14,87.0,91.0,4.0,biển hiệu ở một số tiến đường tại thành phố Nha Trang bị ngạ đổ bọc gốc.,biển hiệu ở một số tiến đường tại thành phố Nha Trang bị ngạ đổ bọc gốc.,biển hiệu ở một số tiến đường tại thành phố Nha Trang bị ngạ đổ bọc gốc.,OK,HIGH
ep_8PcpckzE,15,91.0,94.0,3.0,Một số khu vực ở thành phố Nha Trang đã bị mất điện.,Một số khu vực ở thành phố Nha Trang đã bị mất điện.,Một số khu vực ở thành phố Nha Trang đã bị mất điện.,OK,HIGH
ep_8PcpckzE,16,94.0,98.0,4.0,"Theo báo cáo nhanh của Văn phòng Ban Chỉ huy Phòng chống thiên tai và Tìm kiếm cứu nạn tỉnh Khánh Hòa,","Theo báo cáo nhanh của Văn phòng Ban Chỉ huy Phòng chống thiên tai và Tìm kiếm cứu nạn tỉnh Khánh Hòa,","Theo báo cáo nhanh của Văn phòng Ban Chỉ huy Phòng chống thiên tai và Tìm kiếm cứu nạn tỉnh Khánh Hòa,",OK,HIGH
ep_8PcpckzE,17,98.0,102.0,4.0,bão số 12 đã khiến nhiều ngôi nhà của người dân bị tóc mái.,bão số 12 đã khiến nhiều ngôi nhà của người dân bị tóc mái.,bão số 12 đã khiến nhiều ngôi nhà của người dân bị tóc mái.,OK,HIGH
ep_8PcpckzE,18,102.0,106.0,4.0,Bão cũng đã gây ra sự cố hệ thống truyền tải điện ở nhiều địa phương.,Bão cũng đã gây ra sự cố hệ thống truyền tải điện ở nhiều địa phương.,Bão cũng đã gây ra sự cố hệ thống truyền tải điện ở nhiều địa phương.,OK,HIGH
ep_8PcpckzE,19,106.0,110.0,4.0,"Có đến 49 xã, phường, thị trấn ở Khánh Hòa bị bóc điện,","Có đến 49 xã, phường, thị trấn ở Khánh Hòa bị bóc điện,","Có đến 49 xã, phường, thị trấn ở Khánh Hòa bị bóc điện,",OK,HIGH
ep_8PcpckzE,20,110.0,113.0,3.0,trong đó tập trung ở huyện Vạn Ninh và thị xã Ninh Hòa.,trong đó tập trung ở huyện Vạn Ninh và thị xã Ninh Hòa.,trong đó tập trung ở huyện Vạn Ninh và thị xã Ninh Hòa.,OK,HIGH
ep_8PcpckzE,21,113.0,117.0,4.0,"Trong chiều nay, việc khắc phục đã được triển khai nhưng chỉ đối với những khu vực bị ảnh hưởng nhẹ.","Trong chiều nay, việc khắc phục đã được triển khai nhưng chỉ đối với những khu vực bị ảnh hưởng nhẹ.","Trong chiều nay, việc khắc phục đã được triển khai nhưng chỉ đối với những khu vực bị ảnh hưởng nhẹ.",OK,HIGH
ep_8PcpckzE,22,117.0,121.0,4.0,"Riêng đối với những khu vực mà nước sông đang lên như thị xã Ninh Hòa,","Riêng đối với những khu vực mà nước sông đang lên như thị xã Ninh Hòa,","Riêng đối với những khu vực mà nước sông đang lên như thị xã Ninh Hòa,",OK,HIGH
ep_8PcpckzE,23,121.0,124.0,3.0,hiện tại việc khắc phục sự cố bóc điện gặp rất nhiều khó khăn.,hiện tại việc khắc phục sự cố bóc điện gặp rất nhiều khó khăn.,hiện tại việc khắc phục sự cố bóc điện gặp rất nhiều khó khăn.,OK,HIGH
ep_8PcpckzE,24,124.0,128.0,4.0,"Về giao thông, tàu SE2 di chuyển theo hướng từ Nam ra Bắc,","Về giao thông, tàu SE2 di chuyển theo hướng từ Nam ra Bắc,","Về giao thông, tàu SE2 di chuyển theo hướng từ Nam ra Bắc,",OK,HIGH
ep_8PcpckzE,25,128.0,135.0,7.0,"hiện tạm dừng tại lý trình 1233-650 thuộc xã Đại Lãnh, huyện Vạn Ninh do đường sắt bị ngập.","hiện tạm dừng tại lý trình 1233-650 thuộc xã Đại Lãnh, huyện Vạn Ninh do đường sắt bị ngập.","hiện tạm dừng tại lý trình 1233-650 thuộc xã Đại Lãnh, huyện Vạn Ninh do đường sắt bị ngập.",OK,HIGH
ep_8PcpckzE,26,135.0,139.0,4.0,Mưa to do lớn cũng khiến nhiều diện tích lúa hoa màu bị ngạ đổ.,Mưa to do lớn cũng khiến nhiều diện tích lúa hoa màu bị ngạ đổ.,Mưa to do lớn cũng khiến nhiều diện tích lúa hoa màu bị ngạ đổ.,OK,HIGH
ep_8PcpckzE,27,139.0,141.0,2.0,Ngập úng chưa thống kê thiệt hại.,Ngập úng chưa thống kê thiệt hại.,Ngập úng chưa thống kê thiệt hại.,OK,HIGH
ep_8PcpckzE,28,141.0,145.0,4.0,"Một tàu cá bị chìm khi neo đầu tránh trú bão tại phường Vĩnh trường, thành phố Nha Trang.","Một tàu cá bị chìm khi neo đầu tránh trú bão tại phường Vĩnh trường, thành phố Nha Trang.","Một tàu cá bị chìm khi neo đầu tránh trú bão tại phường Vĩnh trường, thành phố Nha Trang.",OK,HIGH
ep_8PcpckzE,29,145.0,147.0,2.0,"Ngay sau khi bão đi qua, ngay trong chiều nay,","Ngay sau khi bão đi qua, ngay trong chiều nay,","Ngay sau khi bão đi qua, ngay trong chiều nay,",OK,HIGH
ep_8PcpckzE,30,147.0,150.0,3.0,ủy ban nhân dân tỉnh Khánh Hòa đã huy động nhiều nguồn lực,ủy ban nhân dân tỉnh Khánh Hòa đã huy động nhiều nguồn lực,ủy ban nhân dân tỉnh Khánh Hòa đã huy động nhiều nguồn lực,OK,HIGH
ep_8PcpckzE,31,150.0,152.0,2.0,khắc phục hậu quả do bão số 12 gây ra.,khắc phục hậu quả do bão số 12 gây ra.,khắc phục hậu quả do bão số 12 gây ra.,OK,HIGH
ep_8PcpckzE,32,154.0,157.0,3.0,"Đến chiều nay, mưa có giảm trên địa bàn tỉnh Khánh Hòa.","Đến chiều nay, mưa có giảm trên địa bàn tỉnh Khánh Hòa.","Đến chiều nay, mưa có giảm trên địa bàn tỉnh Khánh Hòa.",OK,HIGH
ep_8PcpckzE,33,157.0,162.0,5.0,"Tuy nhiên, chính quyền địa phương vẫn lưu ý người dân ở những khu vực có nguy cơ sặt lở đất,","Tuy nhiên, chính quyền địa phương vẫn lưu ý người dân ở những khu vực có nguy cơ sặt lở đất,","Tuy nhiên, chính quyền địa phương vẫn lưu ý người dân ở những khu vực có nguy cơ sặt lở đất,",OK,HIGH
