id,start,end,duration,text_len,text,video_id
0,0.0,24.479999542236328,24.479999542236328,76,"Thưa quý vị, hôm nay hình ảnh này được chia sẻ rất rộng rãi trên mạng xã hội",SLV7CDFV_qY
1,24.479999542236328,27.959999084472656,3.479999542236328,49,và thực sự nó đầy ám ảnh và xót xa với mọi người.,SLV7CDFV_qY
2,28.68000030517578,34.040000915527344,5.3600006103515625,92,Hình ảnh cho thấy câu chuyện của người chồng buổi sáng còn thuê ghe đưa vợ trở dạ đi sinh nở,SLV7CDFV_qY
3,34.040000915527344,36.040000915527344,2.0,36,trong hoàn cảnh nước lũ ngập bốn bề.,SLV7CDFV_qY
4,36.040000915527344,41.0,4.959999084472656,91,"Nhưng mà không thật, thật không may là ghe đã bị lật và cuốn đi người vợ bụng mang dạ trửa.",SLV7CDFV_qY
5,41.0,45.31999969482422,4.319999694824219,72,Sau khi sự việc xảy ra thì đã có rất nhiều người chia sẻ câu chuyện này.,SLV7CDFV_qY
6,45.31999969482422,51.31999969482422,6.0,83,"Câu chuyện được xảy ra tại huyện Phong Điền, Thu Thế Huế tại xã An Phong, Phong An.",SLV7CDFV_qY
7,51.31999969482422,53.31999969482422,2.0,32,Sản phụ là chị Hoàng Thị Phượng.,SLV7CDFV_qY
8,53.31999969482422,55.31999969482422,2.0,56,Khi mà lật ghe thì người dân gần đó đã chạy đến ưng cứu.,SLV7CDFV_qY
9,55.880001068115234,57.880001068115234,2.0,37,Nhưng do mưa lũ lớn nên đánh bất lực.,SLV7CDFV_qY
10,57.880001068115234,61.880001068115234,4.0,66,Lực lượng cứu hộ đã nỗ lực tìm kiếm khi nước lũ lân cao chảy xiết.,SLV7CDFV_qY
11,61.880001068115234,63.880001068115234,2.0,31,Nhưng phép màu đã không xảy ra.,SLV7CDFV_qY
12,63.880001068115234,69.87999725341797,5.999996185302734,91,"13h trưa nay, lực lượng cứu hộ đã tìm thấy thi thể của chị Phượng cách vị trí gặp nạn 100m.",SLV7CDFV_qY
13,75.87999725341797,79.87999725341797,4.0,85,"Thưa quý vị, câu chuyện đau buồn này một lần nữa cho thấy sự khắc nghiệt do thiên tai",SLV7CDFV_qY
14,79.87999725341797,81.87999725341797,2.0,44,mà người dân miền Trung đang phải hứng chịu.,SLV7CDFV_qY
15,82.44000244140625,86.44000244140625,4.0,49,"Những ngày qua thì bão đã trồng báo, lũ trồng mú.",SLV7CDFV_qY
16,86.44000244140625,90.44000244140625,4.0,63,Chưa dứt đợt mưa lũ lần này thì đã đến với đợt mưa lũ lần khác.,SLV7CDFV_qY
17,90.44000244140625,94.44000244140625,4.0,72,Một tuần sống trong mưa lũ như đã vắt kiệt sức của người dân miền Trung.,SLV7CDFV_qY
18,94.44000244140625,98.44000244140625,4.0,64,Những dấu mốc lịch sử không hề mong muốn vẫn liên tục bị phá vỡ.,SLV7CDFV_qY
19,98.44000244140625,100.44000244140625,2.0,38,Và thiệt hại thì không ngừng tăng lên.,SLV7CDFV_qY
20,104.44000244140625,107.44000244140625,3.0,61,Lũ ngập tới nóc nhà không còn lạ gì với người dân miền Trung.,SLV7CDFV_qY
21,107.44000244140625,111.44000244140625,4.0,73,"Nhưng trong đợt này, người dân vẫn trở tay không kịp vì lũ lên quá nhanh.",SLV7CDFV_qY
22,112.0,114.0,2.0,48,Chỉ kịp di rời những tài sản có giá trị lên cao.,SLV7CDFV_qY
23,114.0,117.0,3.0,49,Thậm chí có những nơi người dân không kịp sơ tán.,SLV7CDFV_qY
24,117.0,120.0,3.0,59,"Phải leo lên nóc nhà, chờ lực lượng chức năng đến giải cứu.",SLV7CDFV_qY
25,120.0,124.0,4.0,59,"Đến hôm nay, hơn 30 người thiệt mạng và mất tích do mưa lũ.",SLV7CDFV_qY
26,124.0,126.0,2.0,43,Gần 100.000 ngôi nhà vẫn ngập sâu trong lũ.,SLV7CDFV_qY
27,126.0,130.0,4.0,69,Ngập lụt xảy ra trên diện rộng ở toàn bộ 6 tỉnh thành trung trung bộ.,SLV7CDFV_qY
28,130.0,134.0,4.0,68,Tổng kết ban đầu về mưa cho thấy đã xuất hiện những giá trị lịch sử.,SLV7CDFV_qY
29,134.0,138.0,4.0,67,Từ tổng lượng mưa 10 ngày đầu tháng cho đến giá trị lượng mưa ngày.,SLV7CDFV_qY
30,138.05999755859375,143.55999755859375,5.5,72,"Kỷ lục mới tại Đông Hà và Khe Sanh, Quảng Trị lần lượt là 391 và 463 mm.",SLV7CDFV_qY
31,143.55999755859375,147.55999755859375,4.0,36,"Tại A Lưỡi, Thử Thiên Huế là 593 mm.",SLV7CDFV_qY
32,147.55999755859375,151.55999755859375,4.0,84,Kỷ lục về lũ cũng vừa mới được xác lập cách đây vài ngày tại sông Bồ ở Thử Thiên Huế,SLV7CDFV_qY
33,151.55999755859375,153.55999755859375,2.0,25,và sông Hiếu ở Quảng Trị.,SLV7CDFV_qY
34,159.55999755859375,163.55999755859375,4.0,68,"Ngay trong tối và đêm nay, dự báo lũ trên sông Thạch Hán ở Quảng Trị",SLV7CDFV_qY
