video_id,segment_id,start,end,duration,text_whisper,text_clean,text_final,review_decision,quality_level
SDiqpwQc-Ho,0,0.0,4.400000095367432,4.400000095367432,"Còn quay trở lại với câu chuyện thời tiết, người ta cũng rất quan tâm những ngày này, đó là ngày cuối cùng trong tuần.","Còn quay trở lại với câu chuyện thời tiết, người ta cũng rất quan tâm những ngày này, đó là ngày cuối cùng trong tuần.","Còn quay trở lại với câu chuyện thời tiết, người ta cũng rất quan tâm những ngày này, đó là ngày cuối cùng trong tuần.",OK,HIGH
SDiqpwQc-Ho,1,4.400000095367432,6.400000095367432,2.0,Thời tiết trên cả nước như thế nào thưa chị Hương Liên?,Thời tiết trên cả nước như thế nào thưa chị Hương Liên?,Thời tiết trên cả nước như thế nào thưa chị Hương Liên?,OK,HIGH
SDiqpwQc-Ho,2,6.400000095367432,10.399999618530272,3.99999952316284,"Vào ngày mai, ngày Chủ nhật thì nắng nóng vẫn sẽ diễn ra ở nhiều khu vực trên cả nước.","Vào ngày mai, ngày Chủ nhật thì nắng nóng vẫn sẽ diễn ra ở nhiều khu vực trên cả nước.","Vào ngày mai, ngày Chủ nhật thì nắng nóng vẫn sẽ diễn ra ở nhiều khu vực trên cả nước.",OK,HIGH
SDiqpwQc-Ho,3,10.399999618530272,17.920000076293945,7.520000457763674,"Ở Bắc Bộ, Trung Bộ, vùng nắng nóng màu đỏ tương ứng với mức nhiệt 36-39 độ sẽ bao phủ phía Nam Sơn La,","Ở Bắc Bộ, Trung Bộ, vùng nắng nóng màu đỏ tương ứng với mức nhiệt 36-39 độ sẽ bao phủ phía Nam Sơn La,","Ở Bắc Bộ, Trung Bộ, vùng nắng nóng màu đỏ tương ứng với mức nhiệt 36-39 độ sẽ bao phủ phía Nam Sơn La,",OK,HIGH
SDiqpwQc-Ho,4,17.920000076293945,22.15999984741211,4.239999771118164,"Hòa Bình, Đông Bắc Bộ và phần lớn từ Thanh Hóa xuống đến Bình Thuận.","Hòa Bình, Đông Bắc Bộ và phần lớn từ Thanh Hóa xuống đến Bình Thuận.","Hòa Bình, Đông Bắc Bộ và phần lớn từ Thanh Hóa xuống đến Bình Thuận.",OK,HIGH
SDiqpwQc-Ho,5,22.31999969482422,30.31999969482422,8.0,Thời gian nóng khô nhất với độ ẩm chỉ 45-60% và nhiệt cao trên 35 độ sẽ kéo dài suốt từ 10 giờ đến 18 giờ.,Thời gian nóng khô nhất với độ ẩm chỉ 45-60% và nhiệt cao trên 35 độ sẽ kéo dài suốt từ 10 giờ đến 18 giờ.,Thời gian nóng khô nhất với độ ẩm chỉ 45-60% và nhiệt cao trên 35 độ sẽ kéo dài suốt từ 10 giờ đến 18 giờ.,OK,HIGH
SDiqpwQc-Ho,6,30.31999969482422,36.31999969482422,6.0,"Đây là thời điểm quý vị nên hạn chế các hoạt động ngoài trời vì dễ bị kiệt sức, xây nắng và xây nóng.","Đây là thời điểm quý vị nên hạn chế các hoạt động ngoài trời vì dễ bị kiệt sức, xây nắng và xây nóng.","Đây là thời điểm quý vị nên hạn chế các hoạt động ngoài trời vì dễ bị kiệt sức, xây nắng và xây nóng.",OK,HIGH
SDiqpwQc-Ho,7,36.31999969482422,44.47999954223633,8.15999984741211,"Ở phía Nam, nắng nóng 35-36 độ dự báo cũng sẽ xảy ra ở nhiều nơi của Nam Bộ, trong đó có TP.HCM vào trưa mai.","Ở phía Nam, nắng nóng 35-36 độ dự báo cũng sẽ xảy ra ở nhiều nơi của Nam Bộ, trong đó có TP.HCM vào trưa mai.","Ở phía Nam, nắng nóng 35-36 độ dự báo cũng sẽ xảy ra ở nhiều nơi của Nam Bộ, trong đó có TP.HCM vào trưa mai.",OK,HIGH
SDiqpwQc-Ho,8,44.47999954223633,51.119998931884766,6.6399993896484375,"Còn Tây Nguyên trời cũng nắng và nóng ở Con Tum, Buôn Ma Thuật với mức nhiệt 32-33 độ.","Còn Tây Nguyên trời cũng nắng và nóng ở Con Tum, Buôn Ma Thuật với mức nhiệt 32-33 độ.","Còn Tây Nguyên trời cũng nắng và nóng ở Con Tum, Buôn Ma Thuật với mức nhiệt 32-33 độ.",OK,HIGH
SDiqpwQc-Ho,9,51.27999877929688,56.15999984741211,4.880001068115227,"Nhưng khác với Bắc Bộ, Trung Bộ, chiều và tối mai, Tây Nguyên Nam Bộ sẽ có mưa giải nhiệt.","Nhưng khác với Bắc Bộ, Trung Bộ, chiều và tối mai, Tây Nguyên Nam Bộ sẽ có mưa giải nhiệt.","Nhưng khác với Bắc Bộ, Trung Bộ, chiều và tối mai, Tây Nguyên Nam Bộ sẽ có mưa giải nhiệt.",OK,HIGH
SDiqpwQc-Ho,10,56.15999984741211,64.72000122070312,8.560001373291016,"Mưa xuất hiện ở nhiều tỉnh thành hơn so với những ngày trước, cảnh báo có điểm mưa vừa mưa to cục bộ và dễ đi kèm với gió giật, sấm xét nguy hiểm.","Mưa xuất hiện ở nhiều tỉnh thành hơn so với những ngày trước, cảnh báo có điểm mưa vừa mưa to cục bộ và dễ đi kèm với gió giật, sấm xét nguy hiểm.","Mưa xuất hiện ở nhiều tỉnh thành hơn so với những ngày trước, cảnh báo có điểm mưa vừa mưa to cục bộ và dễ đi kèm với gió giật, sấm xét nguy hiểm.",OK,HIGH
SDiqpwQc-Ho,11,64.72000122070312,69.68000030517578,4.959999084472656,Còn tiếp theo sẽ là phần dự báo thời tiết cho một số thành phố khác trong đêm nay và ngày mai.,Còn tiếp theo sẽ là phần dự báo thời tiết cho một số thành phố khác trong đêm nay và ngày mai.,Còn tiếp theo sẽ là phần dự báo thời tiết cho một số thành phố khác trong đêm nay và ngày mai.,OK,HIGH
SDiqpwQc-Ho,12,69.68000030517578,78.16000366210938,8.480003356933594,"Đà Lạt dự báo đêm nay không mưa trời rét 16 độ, sáng đến đầu giờ chiều mai trời nắng rán đoạn, 24 độ chiều tối mai có thể có mưa rông.","Đà Lạt dự báo đêm nay không mưa trời rét 16 độ, sáng đến đầu giờ chiều mai trời nắng rán đoạn, 24 độ chiều tối mai có thể có mưa rông.","Đà Lạt dự báo đêm nay không mưa trời rét 16 độ, sáng đến đầu giờ chiều mai trời nắng rán đoạn, 24 độ chiều tối mai có thể có mưa rông.",OK,HIGH
SDiqpwQc-Ho,13,78.23999786376953,85.5199966430664,7.279998779296875,"Đà Nẵng đêm nay không khí dự hơn nhờ có gió biển thổi đều đẳn, 27 độ, sáng đến chiều mai trời lại nắng nóng gai gắt, 38 độ.","Đà Nẵng đêm nay không khí dự hơn nhờ có gió biển thổi đều đẳn, 27 độ, sáng đến chiều mai trời lại nắng nóng gai gắt, 38 độ.","Đà Nẵng đêm nay không khí dự hơn nhờ có gió biển thổi đều đẳn, 27 độ, sáng đến chiều mai trời lại nắng nóng gai gắt, 38 độ.",OK,HIGH
SDiqpwQc-Ho,14,85.5199966430664,93.5999984741211,8.080001831054688,"Hà Nội đêm nay dự báo oi nóng 30 độ, độ ẩm 87%, còn sang ngày mai trời sẽ nắng nóng gai gắt, nhiệt độ cao nhất 38 độ.","Hà Nội đêm nay dự báo oi nóng 30 độ, độ ẩm 87%, còn sang ngày mai trời sẽ nắng nóng gai gắt, nhiệt độ cao nhất 38 độ.","Hà Nội đêm nay dự báo oi nóng 30 độ, độ ẩm 87%, còn sang ngày mai trời sẽ nắng nóng gai gắt, nhiệt độ cao nhất 38 độ.",OK,HIGH
